Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Mondi
3.9",Senior Data Scientist (f/m/x),Wien,Österreich,"Grow
A world of opportunities available at home and abroad
It’s our people that make us smart, you could be a future leader
We offer you the development opportunities that you need to flourish throughout your career
Great performance is rewarded

Create
Be part of our vision to contribute to a better world",,,Mehr als 10.000 Mitarbeiter,Fertigungsbetriebe,Produktion,5 bis 10 Milliarden $ (USD),3.9,77 %,93 %,4.1,3.7,3.6,3.8,3.6,3.4,,,70,https://www.glassdoor.at/Bewertungen/Mondi-Group-Bewertungen-E42692.htm,https://www.glassdoor.at/Benefits/Mondi-Group-Benefits-E42692.htm
"VTU Engineering
3.6",Data Scientist / Data Engineer (m/f/d),Wien,Österreich,"Arbeitsort
Wien, Wien
Umfang
Vollzeit (40 h / Woche)
Du bist unser/e Kandidat/in, wenn Datenbanken, Digitalisierung, Reporting/BI und Data Analytics deine Leidenschaft sind.


Das MES & Data Analytics Team entwickelt Softwarelösungen für die produzierende Industrie im Pharma- und Chemie-Umfeld. Mit modernen Frameworks unterstützt durch Industrie-4.0-Technologien wie Machine Learning oder Datawarehousing. Als Data Scientist / Data Engineer arbeitest du an Business-Intelligence-Reportsystemen, nutzt dein Datenbank-Know-how und setzt spannende Machine Learning Usercases mit unseren Kunden um.
Optimalerweise hast du Erfahrung in der Industrie und bringst auch Kenntnisse von Azure bzw. Cloud-Datenbanktechnologien mit oder entwickelst diese auf unserer gemeinsamen Reise.

Außerdem wickelst du Reporting, Datenflussprozesse und Analysearbeiten an unseren internen Datenbanksystemen ab und unterstützt das Business Applications Team bei der Aufbereitung und Visualisierung von Daten aus diversen Vorsystemen für die unterschiedlichsten internen Fachbereiche.",,,201 bis 500 Mitarbeiter,25 bis 100 Millionen $ (USD),,,3.6,71 %,72 %,4.0,2.7,3.1,3.9,2.6,3.2,,,70,https://www.glassdoor.at/Bewertungen/VTU-Engineering-Bewertungen-E963448.htm,https://www.glassdoor.at/Benefits/VTU-Engineering-Benefits-E963448.htm
"Speedinvest Heroes Consulting GmbH
3.7",Sr. Solution Engineer / Data Scientist (f/m/d),Heimarbeit,Österreich,"DeepOpinion is a well-financed and rapidly growing SaaS technology startup located in Innsbruck and Munich. DeepOpinion is surfing the next wave of automation solutions that will enable companies to automate repetitive cognitive processes using AI/machine learning. Our mission is to free people from repetitive cognitive tasks so that their work is meaningful again, ultimately shaping the future of work.

Your Mission
As Senior Solution Engineer / Data Scientist in the Customer Success & Solutions team, you are responsible for leading and delivering cognitive automation solutions to our customers based on our products. This involves diverse tasks from evaluating customer requirements, technical solution consulting, solution design, project planning, data evaluation, solution implementation, solving data science challenges, and customer onboarding.",,,1 bis 50 Mitarbeiter,,,,3.7,65 %,N/A,2.0,3.5,2.9,3.9,3.2,4.0,,,70,,https://www.glassdoor.at/Benefits/SpeedInvest-Benefits-E1394734.htm
solvistas GmbH,Data Scientist/Engineer (m/w/d),Wien,Österreich,"Bewerben
Du bist begeistert von Big Data? Du arbeitest gerne in Projekten mit Kunden und im Team? Dann suchen wir genau DICH! Unsere Expertise im Datenmanagement und in der Datenaufbereitung liefert den Kunden ein wahres Daten-Erlebnis. Wir optimieren die Performance von Datenbanken um zuverlässige Systeme zu schaffen, die Freude bereiten. Dabei hast du die Möglichkeit, die neuesten Entwicklungen der Datenexpertise mitzugestalten, denn du befindest dich in einem sich permanent weiterentwickelnden Unternehmen. Nutze deine Stärken und entdecke neue, die bisher noch in dir schlummerten! Zusammen mit unseren Data Analysts und Data Scientists wirst du unsere Projekte rocken!
Deine Aufgaben im Detail
Datenaufbereitung zu Harmonisierung und Weiterverarbeitung (Cleansing, Ingestion, …)",,,,,,,,,,,,,,,,,,70,,
"Alpen-Adria-Universität Klagenfurt
4.0",Senior Scientist (all genders welcome),Klagenfurt am Wörthersee,Österreich,"Announcement
The University of Klagenfurt, with approximately 1,500 employees and over 12,000 students, is located in the Alps-Adriatic region and consistently achieves excellent placements in rankings. The motto “per aspera ad astra” underscores our firm commitment to the pursuit of excellence in all activities in research, teaching and university management. The principles of equality, diversity, health, sustainability and compatibility of work and family life serve as the foundation for our work at the university.
The University of Klagenfurt and Silicon Austria Labs GmbH have jointly established the Ubiquitous Sensing (USE) Lab and are pleased to announce the following open position, with an expected starting date of January 1, 2023:",,,Unbekannt,Hochschulen & Universitäten,Bildung,Unbekannt/Nicht zutreffend,4.0,100 %,100 %,3.0,3.6,4.3,4.3,3.7,4.1,,,70,https://www.glassdoor.at/Bewertungen/Klagenfurt-University-Bewertungen-E546844.htm,https://www.glassdoor.at/Benefits/Klagenfurt-University-Benefits-E546844.htm
softwareXperts GmbH,Senior Data Scientist (m/w/d),Linz,Österreich,"Motherboard
We, softwareXperts, are looking for qualified IT experts with a broad spectrum of know-how for our customers from different industries.
Infrastructure
Our client is an Austrian IT company and world market leader in its field and we are looking for a SENIOR Data Scientist.
Your upgrades
4 days week
Home office possibility
good public transport connection
Assumption of costs for commuters (climate ticket)",,,Unbekannt,,,,,,,,,,,,,,,70,,
"EV Group
2.9",Data Scientist (m/w/x),Österreich,Österreich,"Du unterstützt uns bei der Neu- und Weiterentwicklung unserer Software zur Analyse von Daten unserer Präzisionsmaschinen.

Was dich erwartet:
Identifikation, Prototyping und Umsetzung von End-to-End Machine Learning / AI Projekten
Mitarbeit bei der Integration in bestehende Software Produkte
Weiterentwicklung unserer Data Science Strategie und Data Science Tool Stack
Ansprechpartner für Data Science Projekte innerhalb des Unternehmens

Was du mitbringst:
eine fundierte Ausbildung mit Abschluss an HTL/FH oder Universität im Bereich Informatik oder ähnliche
erste Erfahrungen im Umfeld von Data Science / Machine Learning Projekten
gute Kenntnisse in einer Programmiersprache (Python, C# etc.) und Erfahrung mit Machine Learning Frameworks und Bibliotheken (scikit-learn, etc.) von Vorteil
Begeisterung für die Lösung komplexer Aufgaben
Teamfähigkeit und bereichsübergreifende Denkweise
Zuverlässigkeit, Belastbarkeit und Engagement
gute Englischkenntnisse

Stellentyp Vollzeit
Ort St. Florian am Inn, Österreich
Gehalt

Über viele Dinge dürfen wir nicht sprechen, über manche müssen wir: für diese Position bieten wir bei Erfüllung der Anforderungen ein Bruttojahresgehalt von mindestens 35.000 EUR. Dein tatsächliches Gehalt bei EVG richtet sich aber natürlich nach deinen Qualifikationen und deiner Erfahrung.",,,501 bis 1.000 Mitarbeiter,Fertigungsbetriebe,Produktion,100 bis 500 Millionen $ (USD),2.9,45 %,66 %,3.0,2.8,2.8,2.7,2.5,3.1,,,70,,https://www.glassdoor.at/Benefits/EV-Group-Benefits-E261394.htm
"Salzburg Research Forschungsgesellschaft m.b.H.
3.7",Data Scientist (w/d/m) Intelligent Connectivity,Salzburg,Österreich,"Langfristigen Verstärkung ab sofort in Teil- oder Vollzeit gesucht

Sichern Sie mit KI-Lösungen die Kommunikationsnetze!
Salzburg Research erreichte bei der International Telecommunication Union AI/ML-5G-Challenge zum Thema Künstliche Intelligenz und Maschinelles Lernen die Silbermedaille. Damit setzte sich unsere Forschergruppe mit ihrem Know-how gegen mehr als 900 internationale Teams durch. Ergreifen Sie die Chance und werden Sie Teil dieses Erfolgsteams im Kompetenzfeld Intelligent Connectivity.
Aufgabengebiete
Einsatz & Weiterentwicklung von KI zur Analyse von Messdaten in Kommunikationsnetzen – z.B. im Projekt",,,51 bis 200 Mitarbeiter,Unternehmensberatung,Management & Beratung,5 bis 25 Millionen $ (USD),3.7,N/A,N/A,,1.0,3.0,1.0,1.0,3.0,,,70,,
"Oxygen Digital Recruitment
4.6",Senior Data Scientist/Machine Learning Researcher,Wien,Österreich,"We've partnered with a start-up working right at the forefront of Data Availability, Big Data sharing & synthesizing data all whist keeping the data & privacy of the customers fully protected. They use Deep Neural Networks to extract patterns, structures & variations from existing data to create incredibly realistic (and accurate) synthetics data to train your models with.
The category ""synthetic data"" is super new and the potential this has to democratize AI for everyone is… pretty incredible in my eyes & the use cases & complexity of scenarios they can cover grows day on day.
Your Background:
– Worked in a Scientific/Research environment & are eager to solve very complex problems in a real-world scenario
– You have a passion for diving into the scientific literature
– A real ""data-Native"" who loves getting your hands dirty
– Passion for exploiting Bleed-Edge ML & using deep-learning technologies",,,1 bis 50 Mitarbeiter,Personalberatung,Personalwesen,Unbekannt/Nicht zutreffend,4.6,100 %,100 %,,4.8,3.6,4.4,4.4,4.4,,,70,,
"Boehringer Ingelheim
4.1",Postdoctoral Scientist ADME/PK (f/m/d),Wien,Österreich,"Postdoctoral Scientist ADME/PK (f/m/d)-225325

THE POSITION
We are seeking an enthusiastic, highly motivated and creative postdoctoral scientist to join the department of Drug Discovery Sciences at Boehringer Ingelheim RCV.
Embedded in a multidisciplinary environment you will investigate pro-drugs in the “beyond rule of five” chemical space.
You will focus on the design and implementation of ADME assays to characterize prodrug-drug conversion of small molecule inhibitors and protein degraders, investigate barriers to their oral availability and develop predictive models bridging in-vitro assays to the in-vivo results. Together with an interdisciplinary and international team you will lead the in-vitro and in-vivo ADME/PK characterization of new compounds to identify next generation drug candidates and generate an in-depth understanding of underlying drug release mechanisms. While pursuing a research project in the lab, you will be exposed to several aspects of drug design and characterization during your Post-Doc.
The advertised position is embedded in the global Boehringer Ingelheim Post-Doc Program and we encourage applications from individuals with a strong background and interest in DMPK sciences, who are interested in applying their skills on functional molecules. We are offering a 3-years-contract with an option for extension - the duration could also be shorter than 3 years (minimum 18 months) though, if preferred.",,,Mehr als 10.000 Mitarbeiter,Biotechnologie & Arzneimittel,Pharmazeutika & Biotechnologie,Mehr als 10 Milliarden $ (USD),4.1,82 %,90 %,4.0,3.5,4.0,4.0,3.5,3.9,,,70,https://www.glassdoor.at/Bewertungen/Boehringer-Ingelheim-Bewertungen-E10416.htm,https://www.glassdoor.at/Benefits/Boehringer-Ingelheim-Benefits-E10416.htm
Ribbon Biolabs GmbH,Scientist – Nucleic Acid Chemistry (f/m/d),Wien,Österreich,"At Ribbon Biolabs we are taking synthetic biology to the next level!

Ribbon Biolabs is a young biotech company with locations in Vienna and in Klosterneuburg (outskirts of Vienna) developing the next technological wave of error-proof DNA synthesis. With our approach, we are developing a cost-efficient platform to produce long and complex DNA molecules, thereby enabling a new generation of biopharmaceutical processes and other synthetic biology products.
Currently we are seeking to expand our team with a creative and motivated Scientist – Nucleic Acid Chemistry (f/m/d) to support our R&D team with strong skills and expertise in nucleic acid chemistry.",,,1 bis 50 Mitarbeiter,,,,,,,,,,,,,,,70,,
Ribbon Biolabs GmbH,Senior Scientist - Cancer Genomics (m/f/d),Wien,Österreich,"Ribbon Biolabs is a young biotech company with locations in Vienna and in Klosterneuburg (outskirts of Vienna) developing the next technological wave of error-proof DNA synthesis. With our approach, we are developing a cost-efficient platform to produce long and complex DNA molecules, thereby enabling a new generation of biopharmaceutical processes and other synthetic biology products.

As an early-stage startup company with ambitious growth plans we are currently seeking to expand our team with a motivated and proactive Senior Scientist – Cancer Genomics (m/f/d).

Your roles and responsibilities:",,,1 bis 50 Mitarbeiter,,,,,,,,,,,,,,,70,,
"Software Competence Center Hagenberg
5.0",Data Scientist im Bereich Datenmanagement und Datenanalyse (m/w/d) Vollzeit oder Teilzeit,Hagenberg,Österreich,"Zur Verstärkung unseres Teams im Bereich ""Data Science"" suchen wir einen (Junior) Data Scientist (m/w/d) zur Arbeit an forschungsintensiven Themen mit Fokus Datenmanagement und Datenbanktechnologien und Interesse an Datenanalyse und Machine Learning. Wir bieten die Möglichkeit, Mitglied in einem internationalen, eingespielten Team aus ca. 45 Forscher/-innen zu werden, das sich mit Aufgabenstellungen im Bereich Data Management, Data Driven Modeling, Process Optimization, Predictive Analytics und Artificial Intelligence beschäftigt. Typische Anwendungsgebiete sind die Analyse und Optimierung von industriellen Prozessen in der Maschinenherstellung und -instandhaltung oder im Energiebereich. Das Team arbeitet mit namhaften österreichischen und europäischen Firmen und Forschungseinrichtungen zusammen.

Du hast",,,51 bis 200 Mitarbeiter,Forschung & Entwicklung,Management & Beratung,1 bis 5 Millionen $ (USD),5.0,100 %,100 %,,5.0,5.0,5.0,5.0,5.0,,,70,https://www.glassdoor.at/Bewertungen/Software-Competence-Center-Hagenberg-Bewertungen-E830882.htm,
"Exscientia
4.8",Research Scientist Bioinformatics,Wien,Österreich,"The translational bioinformatics team in Vienna is looking to recruit an experienced bioinformatician as part of our team dedicated to uncovering novel patient stratification and selection markers, with a focus on cancer and systems biology. You will take the lead in biomarker discovery and multi-modal data integration projects, combining large scale sequencing and other data with our unique ex-vivo translational screening platform.
Exscientia is committed to getting better medicines to the right patients. We do this by applying the latest research in Artificial intelligence (AI), machine learning, and high-performance computational infrastructure to transform drug design. Exscientia developed the first-ever functional precision oncology platform to successfully guide treatment selection and improve patient outcomes in a prospective interventional clinical study, as well as to progress AI-designed small molecules into the clinical setting.
As part of our Translational Bioinformatics team, you will be at the forefront of translational cancer research that will have a real impact on patients’ lives.",,,51 bis 200 Mitarbeiter,Biotechnologie & Arzneimittel,Pharmazeutika & Biotechnologie,Unbekannt/Nicht zutreffend,4.8,100 %,100 %,,4.9,4.8,4.9,4.8,4.8,,,70,https://www.glassdoor.at/Bewertungen/Exscientia-Bewertungen-E2881124.htm,
"Zeta Holding
5.0",Business Intelligence Analyst / Data Scientist (m/f/d),Lieboch,Österreich,"Der biopharmazeutische Markt weist hohe Wachstumsraten auf und weltweit werden Produktionskapazitäten zur Herstellung hochwertiger Medikamente aufgebaut. Die ZETA Gruppe hat sich in diesem herausfordernden Umfeld als verlässlicher und global agierender Engineering Partner etabliert. ZETA designt, baut, automatisiert und qualifiziert Anlagen für aseptische flüssige Produktionsprozesse in der Biotech- und Pharmaindustrie. Auf diesen hochkomplexen „maßgeschneiderten“ Anlagen werden biopharmazeutische Wirkstoffe wie Antikrebsmittel, Insulin, Impfstoffe, Infusionen und ähnliches hergestellt. Als internationales, stark wachsendes Unternehmen setzt ZETA vor allem auf seine engagierten Mitarbeiterinnen und Mitarbeiter.
Business Intelligence Analyst / Data Scientist (m/f/d)
Ort: Lieboch
Art der Stelle: Vollzeit
Eintrittsdatum: Ab sofort",,,1 bis 50 Mitarbeiter,,,,5.0,100 %,N/A,,5.0,5.0,4.0,5.0,3.0,,,70,,
"WALTER GROUP
4.2",Data Scientist (m/w/x),Wiener Neudorf,Österreich,"Die WALTER GROUP mit mehr als 4.800 Mitarbeiterinnen und Mitarbeitern ist einer der erfolgreichsten österreichischen Privatkonzerne.
Zu den wichtigsten Geschäftsaktivitäten der WALTER GROUP zählen die europaweite Abwicklung von Komplettladungs-Transporten auf der Straße und im Kombinierten Verkehr durch LKW WALTER, der europaweite Handel und die Vermietung von Büro-, Lager- und Sanitärcontainern durch CONTAINEX, die Investition in und die Vermietung von Gewerbe- und Wohnimmobilien durch WALTER BUSINESS-PARK, WALTER IMMOBILIEN und CONTAINEX IMMOBILIEN, Lagerdienstleistungen durch WALTER LAGER-BETRIEBE sowie das Trailer- und Zugmaschinen-Leasing durch WALTER LEASING.
Die Transportwelt wird durch Digitalisierung, mobile Datendienste, automatisierte Kommunikation und Internetplattformen nachhaltig verändert. Hochwertige Daten sind die Grundvoraussetzung für alle kommenden Dienste und jede Automatisierung. Wir setzen bereits heute auf Data Science und künstliche Intelligenz in der Gestaltung unserer Software-Landschaft.",,,Unbekannt,,,,4.2,69 %,N/A,,3.9,4.1,3.9,3.9,4.0,,,70,,
AVILOO GmbH,Data Scientist – BIG DATA (w/m),Wiener Neudorf,Österreich,"AVILOO hat den weltweit ersten unabhängigen State of Health Test für Batterien von Elektrofahrzeugen, den sog. PREMIUM Batterietest entwickelt. Derzeit bringen wir unser nächstes Produkt, den FLASH Test auf den internationalen Markt. Wir sind eines der erfolgreichsten StartUp-Unternehmen Österreichs der letzten Jahre und bereits in vielen Märkten in Europa tätig (DE, SUI, NO, NL, DK, SWE, LUX, usw.).
Wir sind die Innovationsführer im Bereich der Batteriedatendiagnose in Europa und wollen diese Position weltweit ausbauen. Erst kürzlich konnten wir unsere erste Kapitalerhöhung mit renommierten Investoren erfolgreich abschließen.
Wenn Du Teil eines jungen, dynamischen und super erfolgreichen Teams sein möchtest, dann ist das Deine Chance. Wir entwickeln Algorithmen, Simulationsmodelle und BIG DATA Anwendungen, um unsere Batterietests immer präziser und genauer zu machen!
Wenn Du genug hast von engen Rahmenbedingungen, langsamen Entscheidungen und faden Aufgaben, dann ist das Deine Chance!",,,1 bis 50 Mitarbeiter,,,,,,,,,,,,,,,70,,
"Boehringer Ingelheim
4.1",(Associate) Principal Scientist – Biotherapeutics Discovery Research (f/m/d),Wien,Österreich,"(Associate) Principal Scientist – Biotherapeutics Discovery Research (f/m/d) -228761

THE POSITION
We are seeking a highly motivated Scientist to join our Biotherapeutic Discovery team in Vienna as soon as possible. The position will be key to building and accelerating novel biologics drug discovery platforms that can grow our preclinical immuno-oncology project portfolio. Collaborative, well-connected teams are key to our success, so we are looking for candidates who are strong team players. This is a fixed term contract for 3 years with option for extension.

Tasks & responsibilities
Lead cross functional project teams, working in close partnership with global partners to crack some of the key remaining biologics challenges in immuno-oncology drug discovery
Using your significant biologics discovery experience, you design and develop novel technology platforms to deliver the next generation of cancer medicines to patients",,,Mehr als 10.000 Mitarbeiter,Biotechnologie & Arzneimittel,Pharmazeutika & Biotechnologie,Mehr als 10 Milliarden $ (USD),4.1,82 %,90 %,4.0,3.5,4.0,4.0,3.5,3.9,,,70,https://www.glassdoor.at/Bewertungen/Boehringer-Ingelheim-Bewertungen-E10416.htm,https://www.glassdoor.at/Benefits/Boehringer-Ingelheim-Benefits-E10416.htm
"Salzburg Aluminium Group
5.0",Data Scientist (m/w/d),Lend,Österreich,"AB SOFORT
VOLLZEIT
LEND
Wir von der Salzburger Aluminium Gruppe sind ein weltweit tätiges Unternehmen und führender Hersteller von Tanksystemen, Leichtbaukomponenten und Systemlösungen. Mit unseren Produkten und Entwicklungen tragen wir dazu bei, die Zukunft der nachhaltigen Mobilität zu gestalten. Als Arbeitgeber ist es uns besonders wichtig, ein Karriereumfeld zu bieten, das attraktiv, spannend und abwechslungsreich ist und unseren Mitarbeiter/innen viele Chancen eröffnet.
DIESE TÄTIGKEITEN ERWARTEN DICH:
Entwicklung von Strategien zur Analyse bestehender Daten
Abarbeitung des Data Science Lifecycle unter Verwendung von Microsoft Azure Services",,,1.001 bis 5.000 Mitarbeiter,100 bis 500 Millionen $ (USD),,,5.0,100 %,N/A,,4.0,4.0,5.0,5.0,4.5,,,70,,
"Boehringer Ingelheim
4.1","Associate Principal Scientist – Oncology Translational Science (f/m/d), 3-years fixed-term",Wien,Österreich,"Associate Principal Scientist – Oncology Translational Science (f/m/d), 3-years fixed-term-2212552

THE POSITION
Boehringer Ingelheim RCV Vienna is home to Boehringer Ingelheim’s dedicated drug discovery center for innovative cancer medicines. A team of more than 200 scientists and technicians from various functions collectively drives our efforts to identify novel medication for the treatment of cancer. In the global department of Oncology Translational Science, we are currently looking for a motivated and results-oriented scientist to serve as Associate Principal Scientist (Research Laboratory Head) in a Vienna-based group, specialized on characterization and development of targeted cancer therapies. This is a fixed-term contract for 3 years with option for extension.

Tasks & responsibilities
Lead a biomarker-focussed molecular biology lab that performs characterization and profiling of disease relevant models and human-derived samples with a strong focus on translational aspects in the field of oncology.",,,Mehr als 10.000 Mitarbeiter,Biotechnologie & Arzneimittel,Pharmazeutika & Biotechnologie,Mehr als 10 Milliarden $ (USD),4.1,82 %,90 %,4.0,3.5,4.0,4.0,3.5,3.9,,,70,https://www.glassdoor.at/Bewertungen/Boehringer-Ingelheim-Bewertungen-E10416.htm,https://www.glassdoor.at/Benefits/Boehringer-Ingelheim-Benefits-E10416.htm
"Österreichische Akademie der Wissenschaften
4.4",Academy Scientist (f*m) in Space Plasma Physics,Wien,Österreich,"Job ID: IWF109AS122

The Space Research Institute (IWF) of the Austrian Academy of Sciences (OeAW), Austria’s leading non-
university research and science institution, has been studying the physics of space plasmas and the
atmospheres of planets inside and outside our solar system. The IWF is offering a position as
ACADEMY SCIENTIST (F*M)
in Space Plasma Physics
(full-time, 40h per week)",,,1.001 bis 5.000 Mitarbeiter,Bildung,Unbekannt/Nicht zutreffend,,4.4,87 %,100 %,5.0,3.1,3.7,4.4,4.2,4.2,,,70,https://www.glassdoor.at/Bewertungen/%C3%96sterreichische-Akademie-der-Wissenschaften-Bewertungen-E386611.htm,https://www.glassdoor.at/Benefits/%C3%96sterreichische-Akademie-der-Wissenschaften-Benefits-E386611.htm
"EY
3.9",Fast Track Trainee Programm - Cloud Transformation,Wien,Österreich,"Standort: Wien | Stundenausmaß: Vollzeit | Programmstart: 03. Oktober 2022

Unsere Expert Class bietet Dir im Rahmen einer 3-monatigen Ausbildung ein fundiertes Basiswissen und bereitet Dich optimal auf den Beratungsalltag als Consultant im Umfeld der Cloud Transformation und Big Data vor. Dieses einzigartige Trainingsprogramm vermittelt dir das technische und methodische Fundament, um die Transformation lokaler und internationaler Unternehmen voranzutreiben. Gleichzeitig unterstützt Du unsere erfahrenen Projektteams vor Ort und sammelst so wertvolle Praxiserfahrung. Neben den spannenden Einblicken, während des Fast Track Trainee Programms schließt du das Ausbildungsprogramm mit einer Auswahl an Microsoft Zertifizierungen ab und profitierst von einem persönlichen Career Buddy sowie von spannenden Teamevents.",,,Unbekannt,,,,,,,,,,,,,,,70,,
"International Institute for Applied Systems Analysis (IIASA)
3.7",Researcher in Macroeconomic Agent-Based Modeling,Laxenburg,Österreich,"Deadline: 24 October 2022
54-2022

54-2022

Researcher in Macroeconomic Agent-Based Modeling
Exploratory Modeling of human-natural systems research group
We are looking to hire an outstanding researcher in the overlapping fields of Computational Economics and Data Science/Computer Science. The successful candidate will contribute to the development of a macroeconomic agent-based model (ABM) that can compete with mainstream approaches, such as econometric and DSGE models, in out-of-sample forecasting and work on related applications of the model. The duration of the current project is three years. Following a one year fixed-term employment contract, our intention is to offer the successful candidate an open-ended contract with IIASA.",,,201 bis 500 Mitarbeiter,Forschung & Entwicklung,Management & Beratung,5 bis 25 Millionen $ (USD),3.7,65 %,54 %,3.0,3.3,3.4,3.6,2.8,4.0,,,70,https://www.glassdoor.at/Bewertungen/IIASA-Bewertungen-E739931.htm,https://www.glassdoor.at/Benefits/IIASA-Benefits-E739931.htm
"Silicon Austria Labs
3.4",Scientist - Integrated Photonics Design (f/m/d),Villach,Österreich,"Your future responsibilities
Design and development of photonic integrated circuit for datacom and sensing application.
Lead or support the design of active components with the introduction of advanced thin film materials on standard photonic platforms e.g. high speed modulators, laser diodes, photodetectors.
Design and optimize passive photonic components for multiple photonic platforms e.g. Si, SiN, LiN.
Collaborate with process engineers to develop photonic devices fabrication processes in an R&D clean room facility.
Lead or contribute to develop internal testing facilities and data analysis to evaluate the performance of integrated photonic devices.
Collaborate with all other functional teams and research units in the organization to implement co-designed and co-optimized photonic systems.",,,1 bis 50 Mitarbeiter,,,,3.4,100 %,N/A,,3.2,3.1,3.1,3.4,3.9,,,70,https://www.glassdoor.at/Bewertungen/Silicon-Austria-Labs-Bewertungen-E2512683.htm,
"Amazon Transport Austria GmbH
3.8","Manager, Applied Science (Machine Learning)",Wien,Österreich,"PhD in Computer Science, AI, Mathematics, or Statistics with specialization in ML (alternatively, MSc. and 5+ years in a ML scientist role).
Deep knowledge of fundamentals, and the state-of-the art, in relevant areas of ML.
2+ years managing a team of applied or data scientists
Strong coding skills in Python.
Strong verbal and written communication skills.

Job summary
Are you interested in building state-of-the-art machine learning systems for the most complex, and fastest growing, transportation network in the world? If so, Amazon has the most exciting, and never-before-seen, challenges at this scale (including those in sustainability, e.g. how to reach net zero carbon by 2040).

Amazon’s transportation systems get millions of packages to customers worldwide faster and cheaper while providing world class customer experience – from online checkout, to shipment planning, fulfillment, and delivery. Our software systems include services that use tens of thousands of signals every second to make business decisions impacting billions of dollars a year, that integrate with a network of small and large carriers worldwide, that manage business rules for millions of unique products, and that improve experience of over hundreds of millions of online shoppers.

As part of this team you will focus on the development and research of machine learning solutions and algorithms for core planning systems, as well as for other applications within Amazon Transportation Services, and impact the future of the Amazon delivery network. Current research and areas of work within our team include machine learning forecast, anomaly detection models, model interpretability, graph neural nets, among others.

We are looking for a Manager, Applied Science (Machine Learning) with a strong academic background and industry experience in the areas of probabilistic machine learning, time series forecasting, and/or anomaly detection.

At Amazon, we strive to continue being the most customer-centric company on earth. To stay there and continue improving, we need exceptionally talented, bright, and driven people. If you'd like to help us build the place to find and buy anything online, and deliver in the most efficient and greenest way possible, this is your chance to make history.

Probabilistic Machine Learning, time series forecasting, anomaly detection.
Experience with cloud computing services such as AWS.
Experience with programming languages such as Java, Scala, and/or others.
Experience working effectively with research science, data engineering, and software engineering teams.
Proven track record of innovation in creating novel algorithms and applying the state-of the-art.
Strong publication/scientific track record.

Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.",,,Mehr als 10.000 Mitarbeiter,Internet & Webdienste,Informationstechnologie,Mehr als 10 Milliarden $ (USD),3.8,74 %,80 %,,3.9,3.9,3.7,3.5,3.4,,,70,https://www.glassdoor.at/Bewertungen/Amazon-Bewertungen-E6036.htm,
"International Institute for Applied Systems Analysis (IIASA)
3.7",Researcher in Macroeconomic Agent-Based Modeling,Laxenburg,Österreich,"Deadline: 24 October 2022
54-2022

54-2022

Researcher in Macroeconomic Agent-Based Modeling
Exploratory Modeling of human-natural systems research group
We are looking to hire an outstanding researcher in the overlapping fields of Computational Economics and Data Science/Computer Science. The successful candidate will contribute to the development of a macroeconomic agent-based model (ABM) that can compete with mainstream approaches, such as econometric and DSGE models, in out-of-sample forecasting and work on related applications of the model. The duration of the current project is three years. Following a one year fixed-term employment contract, our intention is to offer the successful candidate an open-ended contract with IIASA.",,,201 bis 500 Mitarbeiter,Forschung & Entwicklung,Management & Beratung,5 bis 25 Millionen $ (USD),3.7,65 %,54 %,3.0,3.3,3.4,3.6,2.8,4.0,,,70,https://www.glassdoor.at/Bewertungen/IIASA-Bewertungen-E739931.htm,https://www.glassdoor.at/Benefits/IIASA-Benefits-E739931.htm
"St. Anna Kinderkrebsforschung
4.6",Research Associate/Technical Assistant (f/m/d) in Precision Oncology,Wien,Österreich,"Location:

Area:

Working hours:


Vienna
Precision Oncology
Full-time

We are recruiting a Technical Assistant/Biomedical Research Associate (BMA) (m/f/d) for the Precision Oncology Pillar at the St. Anna Children’s Cancer Research Institute (CCRI) together with Labdia Labordiagnostik GmbH (Labdia).",,,51 bis 200 Mitarbeiter,Forschung & Entwicklung,Management & Beratung,Unbekannt/Nicht zutreffend,4.6,92 %,100 %,5.0,4.3,4.1,4.4,4.3,4.0,,,70,https://www.glassdoor.at/Bewertungen/St-Anna-Kinderkrebsforschung-Bewertungen-E1189715.htm,https://www.glassdoor.at/Benefits/St-Anna-Kinderkrebsforschung-Benefits-E1189715.htm
