Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"EGOV Select
3.6",Data Scientist,Evere,België (Dutch),"Environnement de travail
Le Ministère de la Défense – Service Général du Renseignement et de la Sécurité (SGRS) – Section SIGINT
Le SGRS a pour mission de collecter et d’analyser du renseignement relatif à la sécurité nationale et l’accomplissement des missions des forces armées.
Au sein du SGRS, la section SIGINT est en charge de l’interception des communications émises et réceptionnées à l’étranger, et ce, sous conditions et contrôle stricts
Description de fonction
En tant que Data Scientist/Manager, vous intégrerez une équipe en charge du management et de l’exploitation technique des données collectées au moyen de différents systèmes d’interception.",,,201 tot 500 werknemers,,,,3.6,100 %,N/A,5.0,3.6,4.0,4.0,3.6,4.3,,,232,,https://nl.glassdoor.be/Benefits/Egov-Select-Benefits-E4232549.htm
"BASF
4.1",Expert advanced data analytics,Antwerpen,België (Dutch),"At BASF Antwerp, we are working towards a future-proof company. To become this, we will run entirely on green energy as from 2023 and we have the aspiration to be the first climate neutral chemical site. Would you like to contribute to a sustainable future within a warm team? Then you are the one we are looking for. Join us as an Expert advanced data analytics and help us to reach these goals!

Jouw uitdaging

As an Expert advanced data analytics, you will reinforce the Data Analytics team and contribute to digital transformation projects with high impact.",,,10000+ werknemers,Chemische industrie,Industrie,Meer dan 10 miljard USD,4.1,86 %,94 %,4.3,3.7,4.0,4.0,3.6,3.8,,,232,https://nl.glassdoor.be/Reviews/BASF-Reviews-E4231.htm,https://nl.glassdoor.be/Benefits/BASF-Benefits-E4231.htm
CONUNDRA,Data analyst/consultant,Oosterzele,België (Dutch),"ABOUT THE JOB
As a Data analyst/consultant, you are responsible for helping our clients get the most out of our algorithms. By continuously striving for better results and data optimization, you enable companies to reduce their kilometers and their carbon footprint by double digit percentages. Your data analyses directly impact the operational developments of our software.

You will join our growing team of highly qualified business consultants and project managers. Being part of this diverse skillset team, you will have the freedom to choose your focus based on your talents and interests.

YOUR RESPONSIBILITIES",,,Onbekend,,,,,,,,,,,,,,,232,,
"KBC
3.8",Data Scientist,België,België (Dutch),"Contractvorm
Onbepaalde duur
Werkregime
Voltijds
Locatie
Vlaams-Brabant
Ervaringsniveau",,,10000+ werknemers,Banken en kredietverstrekking,Finance,5-10 miljard USD,3.8,78 %,90 %,4.2,3.4,3.6,3.7,3.4,3.8,,,232,,https://nl.glassdoor.be/Benefits/KBC-Benefits-E10308.htm
Actos Groep België,Business Data Analyst,Wommelgem,België (Dutch),"O.Ref.: ActosDA01
Over de vacature
Ben jij in het bezit van een masterdiploma in de economische of IT richting? Heb jij sterke analytische vaardigheden en hou je van analyseren en optimaliseren? Wij zoeken een ervaren Data Analyst
Organisatie
Onze klant is één van de grootste spelers in de DIY markt van België. Ze hebben een uitgebreid aantal winkels verspreid over ons land met enorm veel enthousiaste en hardwerkende medewerkers. Een goede sfeer, persoonlijke groei en ontwikkeling staan hier centraal.
Functieomschrijving",,,Onbekend,,,,,,,,,,,,,,,232,,
"bluecrux
4.1",Data Analyst Supply Chain Software – bluecruxbootcamp ’23,Mechelen,België (Dutch),"Why you'll love starting your career with us.

Hi, we're Bluecrux, the supply chain transformation specialists. We build tomorrow's value chain for a better future. And we will launch as well the careers of passionate and talented graduates like you. You will start immediately in an impactful role. For us, titles don't matter, but your skills and the added value you'll surely bring all the more. As a perfect start, you'll also have a spot in our kick-ass supply chain training boot camp. Afterwards, you're ready to start on one of our running projects.

LOP.ai or ‘Lights Out Planning’ is recognized by Gartner as a leading SaaS innovator in the area of ‘augmented’ supply chain planning solutions. The LOP.ai solution is based on ‘big data’ populating a digital twin and state-of-the-art digital technologies. Are you skilled in handling large volumes of data? In capturing the added value out of large data sets? Are you interested in applying those skills in a supply chain context? Do you like to work for a small but fast-growing company with a stimulating culture? Then this role might be exactly what you are looking for to start or further advance your career.",€ 2K (Schatting werkgever),,201 tot 500 werknemers,Business consulting,Management en consulting,Onbekend/niet van toepassing,4.1,89 %,N/A,4.0,3.7,3.3,4.4,3.5,3.1,,,232,https://nl.glassdoor.be/Reviews/Bluecrux-Reviews-E1597454.htm,https://nl.glassdoor.be/Benefits/Bluecrux-Benefits-E1597454.htm
"Witteveen+Bos Belgium
3.9",Junior data analyst finance,Antwerpen,België (Dutch),"Junior data analyst finance
Ben jij een junior analist en hou je ervan om samen met collega’s alle (project)administratie, alsook AO/IC te optimaliseren? Dan is Witteveen+Bos op zoek naar jou! Aarzel niet en stuur ons je kandidatuur.
Als Analist bij Witteveen+Bos Belgium waarborg je een snel en goed facturatieproces voor onze projecten. Je bent verantwoordelijk voor het initiëren van de facturatie, je ondersteunt proactief onze projectleiders bij de inrichting van administratieve processen en je draagt zorg voor de goede administratieve afwikkeling.
Je vormt met andere woorden de spin tussen onze projectenorganisatie en het financieel-administratieve proces in België en bent ook nauw betrokken bij het financieel departement in het moederbedrijf, dat zich in Nederland bevindt. Daarnaast ben je mee verantwoordelijk voor de boekhoudkundige aspecten van onze organisatie.",€ 2K (Schatting werkgever),,501 tot 1000 werknemers,Business consulting,Management en consulting,100-500 miljoen USD,3.9,83 %,68 %,,3.7,3.0,4.1,3.5,3.7,,,232,,
"Fluvius
4.3",IT-expert - BI en data analytics,Hasselt,België (Dutch),"De energietransitie is ook een digitale versnelling. Als hét multi-utility-bedrijf van de toekomst, wil Fluvius het voortouw nemen in zuinige, slimme, groene energie. Digitale oplossingen dragen bij tot een klimaatneutraal Vlaanderen en betaalbare energie voor iedereen.

Wat doe je concreet? Je bent expert in Business Intelligence en hoe we onze vele en diverse data goed beheren en slim inzetten. Je slaat de brug tussen (middel)langetermijnvisies en dagelijkse operaties op het vlak van data management, -analyse en BI-capabilities. Je vertaalt informatienoden in toekomstgerichte, performante oplossingen om een self-service BI-community te ondersteunen. Je bent het interne aanspreekpunt voor rapporterings- en data-analysebehoeftes voor verschillende projecten en functionele domeinen. Je coördineert de volledige ontwikkelcyclus, leidt de implementatie in goede banen en stuurt BI-profielen aan om een succesvolle oplevering te garanderen. Je bewaakt hierbij de consistentie en integriteit van het Fluvius BI-landschap, in nauwe samenwerking met andere IT-diensten. Je bewaakt de kwaliteit van de instroom en ziet toe op het periodiek onderhoud van de verschillende platformen.",€ 2K (Schatting werkgever),,5001 tot 10000 werknemers,Energie en utilities,"Energie, mijnbouw, afval en water",Onbekend/niet van toepassing,4.3,87 %,100 %,4.6,3.2,4.3,4.0,3.4,4.6,,,232,https://nl.glassdoor.be/Reviews/Fluvius-Reviews-E2568554.htm,https://nl.glassdoor.be/Benefits/Fluvius-Benefits-E2568554.htm
"MultiMinds
3.4",Data Analyst,Aalst,België (Dutch),"What you'll be doing

As a Data Analyst, your principle role will be to bridge the gap between IT and the business using data analytics. You’ll be responsible for matching the technical expertise of our data engineers and scientists with the operational knowledge of our customers’ marketing and sales teams.

We encourage innovation and creativity and will support you on your path to data analytics godhood, whilst at the same time giving you the freedom to plan your own agenda, additional training and courses, all with as much or as little mentorship as you need.",€ 2K (Schatting werkgever),,Onbekend,Management en consulting,Onbekend/niet van toepassing,,3.4,49 %,N/A,,3.3,3.2,3.6,3.5,3.5,,,232,,
Algorhythm,Business Analyst Data & Analytics,Lummen,België (Dutch),"Algorhythm is a scale-up with a big passion for data and a crystal-clear vision of a data-driven future. Algorhythm is about value creation, innovation and helping customers become data driven. That is what we stand for at Algorhythm. Are you our missing link?
We are currently looking for a Business Analyst Data & Analytics.
Who is our brand new Business Analyst Data & Analytics?
As a Business Analyst Data & Analytics, you are an important asset in our team. You participate in the design of the standards around Data & Business Analysis in our company. In addition, you take a leading role as Business Analyst or Product Owner in their Data & Analytics projects. You like to take less experienced people under your wing and in this way determine the direction of the company.

Part of your day to day job is and at our customers.",€ 2K (Schatting werkgever),,Onbekend,,,,,,,,,,,,,,,232,,
"Hubo
3.5",Data Analyst,Wommelgem,België (Dutch),"Voor onze afdeling Business Intelligence op de hoofdzetel van Hubo te Wommelgem zijn we wegens groei op zoek naar een Data Analyst./ Kan jij operations optimaliseren aan de hand van data analyse? Ben jij de Data Analyst die we zoeken om onze Business Intelligence afdeling te Wommelgem te versterken?/ Ben je analytisch ingesteld en ken je het datawarehouse systeem van buiten? Kom dan het Business Intelligence team van Hubo versterken als Data Analyst.
Hubo is de grootste speler op de Belgische DIY markt. Met meer dan 155 winkels verspreid over heel het land en 2600 enthousiaste medewerkers, is Hubo een begrip geworden in de doe-het-zelf sector. Naast de reguliere verkoop via onze winkels, verkopen we ook via e-commerce. In het hoofdkantoor te Wommelgem werken 250 medewerkers met veel plezier en passie aan de toekomst van Hubo.
Wat ga je doen?
Data wordt in de toekomst steeds belangrijker, en is ook voor Hubo van onschatbare waarde! Je bent samen met je team verantwoordelijk voor de opvolging, oplevering en analyse van al ons cijfermateriaal.",€ 2K (Schatting werkgever),,Onbekend,100-500 miljoen USD,,,3.5,54 %,69 %,3.0,3.0,3.2,3.1,3.5,3.5,,,232,https://nl.glassdoor.be/Reviews/Hubo-Reviews-E1065377.htm,https://nl.glassdoor.be/Benefits/Hubo-Benefits-E1065377.htm
Actos Groep België,Business Data Analyst,Wommelgem,België (Dutch),"O.Ref.: ActosDA01
Over de vacature
Ben jij in het bezit van een masterdiploma in de economische of IT richting? Heb jij sterke analytische vaardigheden en hou je van analyseren en optimaliseren? Wij zoeken een ervaren Data Analyst
Organisatie
Onze klant is één van de grootste spelers in de DIY markt van België. Ze hebben een uitgebreid aantal winkels verspreid over ons land met enorm veel enthousiaste en hardwerkende medewerkers. Een goede sfeer, persoonlijke groei en ontwikkeling staan hier centraal.
Functieomschrijving",€ 2K (Schatting werkgever),,Onbekend,,,,,,,,,,,,,,,232,,
"Rialto Recruitment
2.4",Sustainability Data Scientist,Wolvertem,België (Dutch),"De organisatie
Logistics real estate specialist WDP is the market leader in the Benelux and Romania, and also operates in France and Germany. Our team creates projects tailored to users’ needs.
WDP started as a family business and is now listed as BE-REIT on Euronext Brussels and Amsterdam and is a member of BEL20, with a market capitalisation of approximately seven billion euros. We strongly believe that professionalism in our relationships and way of working is paramount. We recognise the importance of all our staff in this, And therefore aim to foster an open, informal culture that encourages our people in their personal growth and development.
To further expand our energy & sustainability team, we are looking for a sustainability data scientist (m/f/x) for our office in Wolvertem.",€ 2K (Schatting werkgever),,1 tot 50 werknemers,,,,2.4,34 %,N/A,3.0,2.4,4.3,2.4,2.4,2.0,,,232,,https://nl.glassdoor.be/Benefits/Rialto-Recruitment-Benefits-E1671507.htm
Rock Recruitment,Data Scientist,Sint-Martens-Latem,België (Dutch),"BEDRIJF
Dit bedrijf is een IT-bedrijf in de gezondheidszorg, met kantoren over de hele wereld.
Nu ze wereldwijd blijven groeien, is het Engineering-team op zoek naar een slimme en enthousiaste Data Integration Engineer.
FUNCTIE
Je bouwt geautomatiseerde ETL- en NLP-stromen om een geharmoniseerde Clinical Data Warehouse (CDW) te hebben.
Je controleert de conformiteit van de geleverde datasets en rapporteert deze aan de interne en externe belanghebbenden.",€ 2K (Schatting werkgever),,Onbekend,,,,,,,,,,,,,,,232,,
BrightAanalytics,Business Analyst Data,Hooglede,België (Dutch),"Wat doet een business analyst?
Als Business Analyst werk je nauw samen met de Developers en het Customer Success team om de nieuwe klanten een vlotte onboarding te geven op het BrigthAnalytics-platform. Je werkt projectmatig en bouwt een sterke klantrelatie uit.
Je bent onze data specialist voor het opzetten van omgevingen (financieel en operationeel) bij de klanten;
Je werkt aan projecten van A tot Z op vraag van de gebruikers;
Je vertaalt problemen naar oplossingen;
Je bouwt queries voor klanten op het BrightAnalytics-platform en biedt ondersteuning aan onze partner-implementators;",€ 2K (Schatting werkgever),€,,,,,,,,,,,,,,,,232,,
"CLINIQUES D'EUROPE
3.5",Data Analyst H/F/X,Ukkel,België (Dutch),"Description de l’entreprise

Les Cliniques de l'Europe sont à la recherche d'un(e)
Data Analyst
Prise en charge de tâches analytiques sous la direction du Manager Digital Transformation & Innovation dans l'équipe BI.

Description de la fonction
Gérer, maintenir et sécuriser le datawarehouse et le portail afin d'assurer la disponibilité pour les utilisateurs d'un reporting fiable et en respectant les délais prévus








Lieu de travail ,
Type de contrat : CDI",€ 2K (Schatting werkgever),,Onbekend,,,,3.5,79 %,100 %,,2.8,3.9,3.7,3.5,4.3,,,232,https://nl.glassdoor.be/Reviews/Cliniques-de-l-Europe-Reviews-E4813082.htm,
"Dark Light
1.0",Data Engineer/Data Scientist,Wieze,België (Dutch),"Dark Light is specialized in staffing business intelligence & data projects. We work with data driven companies that want to grow in to the next level. For one of our partners we are looking for a Data Engineer/Data Scientist.
Job Description
· You will reinforce the global process and digital development department as a Data Engineer.
· You will leverage manufacturing big data to gain additional process and business insight.
· You will work closely with process engineers and internal customers from all layers of the business (production, controlling, …).
· You are able to menage the entire data flow.",€ 2K (Schatting werkgever),,1 tot 50 werknemers,Architectuur en engineering,"Bouw, reparatie en onderhoud",Onbekend/niet van toepassing,1.0,N/A,N/A,,1.0,1.0,1.0,1.0,1.0,,,232,,
"Equans
3.4",Data Analyst,Houthalen,België (Dutch),"Requisition ID: TEL00000187
Domaine : Ingénieurs/Data

Type d'emploi : CDI
Temps de travail : Temps plein
EQUANS zoekt een Data Analyst voor Houthalen. In deze job ben je verantwoordelijk voor de gegevensoverdracht tussen verschillende databasesystemen.
Wat houdt deze job precies in?
je valideert ingegeven data en corrigeert indien nodig
je werkt nauw samen met mensen vanuit de field om tot een zo efficiënt mogelijke oplossing te komen",€ 2K (Schatting werkgever),,5001 tot 10000 werknemers,Onbekend/niet van toepassing,,,3.4,59 %,N/A,5.0,3.1,3.1,3.3,2.7,3.5,,,232,https://nl.glassdoor.be/Reviews/Equans-Reviews-E6137787.htm,https://nl.glassdoor.be/Benefits/Equans-Benefits-E6137787.htm
"KBC
3.8",Data Scientist,België,België (Dutch),"Contractvorm
Onbepaalde duur
Werkregime
Voltijds
Locatie
Vlaams-Brabant
Ervaringsniveau",€ 2K (Schatting werkgever),,10000+ werknemers,Banken en kredietverstrekking,Finance,5-10 miljard USD,3.8,78 %,90 %,4.2,3.4,3.6,3.7,3.4,3.8,,,232,,https://nl.glassdoor.be/Benefits/KBC-Benefits-E10308.htm
"ORTEC
4.2",Senior Data Science Software Engineer,Boortmeerbeek,België (Dutch),"Senior Data Science Software Engineer
Simply pursuing a successful business is no longer enough nowadays. Positive contributions to the planet and society at large are more important every day. At ORTEC our drive is to help our customers to use their data in a smart way to be more efficient, adaptive and sustainable. How nice would it be to have an inspiring job in an innovative industry and contribute to a better world? Well, this is your chance!
As a Senior Data Science Software Engineer at our Data Science and Consulting Business Unit, you will be responsible for finding and successfully implementing creative solutions to challenges faced by some of the most iconic businesses in the world, including Shell, Walmart, Coca-Cola, Heineken, and FedEx.
Using software engineering knowledge, you will develop full-stack applications. You will work in a joint team with other ORTEC colleagues and the customer. As the senior in the team, you represent ORTEC, and support and coach your more junior team members. Depending on your interests and the customer’s needs, your responsibilities will vary between model development, back-end or front-end development and data engineering. During this process, you will engage with clients directly to understand their business processes and workflows.",€ 2K (Schatting werkgever),,501 tot 1000 werknemers,IT-ondersteuning,IT,25-100 miljoen USD,4.3,88 %,84 %,4.0,4.1,3.5,4.3,4.2,4.4,,,232,https://nl.glassdoor.be/Reviews/ORTEC-Reviews-E406681.htm,https://nl.glassdoor.be/Benefits/ORTEC-Benefits-E406681.htm
"Sia Partners
3.9",Consultant in Data Science,Brussel,België (Dutch),"Company Description

Sia Partners is a specialist Management Consulting firm in 1999 and has grown into a global firm with approximately 2200 employees and annual revenue exceeding $400m. Our culture is strongly orientated towards high-quality expertise and delivering excellent results and outcomes for our clients, which include a wide range of multinational companies. Our global presence and our expertise in more than 30 sectors and services allows us to accompany clients worldwide. Using innovative technologies such as our own in-house apps, social networks, and digital tools, we provide a truly integrated global service.
Through Consulting for Good, we put our expertise at the service of our clients' climate objectives and make sustainable development a performance lever for our clients. Our portfolio of offerings is cross-sectors, +60 wide consulting offers and generate 15% of revenues.",€ 2K (Schatting werkgever),,1001 tot 5000 werknemers,Business consulting,Management en consulting,100-500 miljoen USD,3.9,78 %,81 %,4.2,4.0,3.8,3.8,3.7,4.0,,,232,https://nl.glassdoor.be/Reviews/Sia-Partners-Reviews-E663009.htm,https://nl.glassdoor.be/Benefits/Sia-Partners-Benefits-E663009.htm
"iboo
5.0",Data Scientist Power Bi Specialist (H/F/X),Namen,België (Dutch),"Pour la région de Namur/ Liège/ Luxembourg, nous sommes à la recherche d'un Data Scientist Power Bi Specialist.

Quels sont les attraits de ce poste ?
Vous serez responsable de l'amélioration des outils de Business Intelligence mis en place pour les clients, et de les transposer dans l'outil Power BI.
Pour y arriver, vous participerez aux projets de développements menés par vos collègues auprès des marques afin de pouvoir organiser, développer et implémenter les solutions.
Vous apporterez en outre le support aux opérations quotidiennes de l'équipe par la production régulière de rapports et indicateurs de performances, ainsi que des solutions pour automatiser les analyses adhoc du marché automobile.",€ 2K (Schatting werkgever),,1 tot 50 werknemers,IT,Onbekend/niet van toepassing,,5.0,100 %,N/A,,4.0,4.0,5.0,4.0,5.0,,,232,,
