Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"FLYR Labs
4.4",Data Scientist,Amsterdam,Nederland,"Our Vision
FLYR Labs is focused on the relentless application of advanced and intuitive technologies that help transportation leaders unlock their ultimate potential.

Starting with airlines, we provide the Cirrus Revenue Operating System™ that reshapes how travel and transportation businesses plan their commercial operation. We displace legacy data, forecasting, pricing, and reporting solutions with a single enterprise SaaS platform that leverages the latest advancements in deep learning, cloud computing, and user experience.

Our hyper-accurate contextual forecasts enable the most effective scheduling, marketing, and leadership decisions while directly managing the pricing for billions of dollars worth of product and revenue.

Our data-driven, the deep-learning-based methodology enables any airline to truly maximize their revenue and accurately forecast outcomes, even under unprecedented conditions such as COVID-19. To achieve this vision, we’re looking for a talented Data Scientist to join our leading-edge, enterprise customer implementation team. This team delights new customers throughout the onboarding process, applying best-in-class AI solutions that revolutionize their revenue operations. The Data Scientist will play a key role in ensuring our customers see rapid time-to-value, applying her or his technical expertise to build, implement and maintain complex and performant models.",€ 4K - € 5K (Schatting werkgever),,201 tot 500 werknemers,Internet- en webservices,IT,25-100 miljoen USD,4.4,93 %,93 %,5.0,4.4,4.6,4.6,4.4,4.5,,,471,,https://www.glassdoor.nl/Benefits/FLYR-Benefits-E1500905.htm
"Samskip
3.4",Data Scientist,Rotterdam,Nederland,"Are you looking for a challenging role? Analyze large amounts of raw data to find patterns that will help improve our company. Build analytic systems and predictive models to extract valuable business insights.
As a Data Scientist, you should be highly analytical with a talent for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research. Your goal will be to help our company identify critical business metrics and analyze trends to make better decisions.
This is how you can make an impact as a Data Scientist
In this role, you will face many challenges. It is up to you to maintain a continuous focus on analyzing and interpreting data problems and stimulation of data quality and integrity. You will experiment with new models and techniques to create or improve predictive models. Together with the BI team you will visualize data and create reports.",€ 4K - € 5K (Schatting werkgever),,201 tot 500 werknemers,Taxibedrijven en personenvervoer per auto,Transport en logistiek,100-500 miljoen USD,3.4,43 %,66 %,2.0,2.9,3.1,3.0,2.7,3.4,,,471,,https://www.glassdoor.nl/Benefits/Samskip-Holding-Benefits-E987555.htm
NN Group,Data scientist,Den Haag,Nederland,"Vind jij het te gek om met de laatste techniek en tooling oplossingen te maken die diensten voor klanten beter, sneller en makkelijker maken? Dan is dit de baan voor jou! We breiden ons data science gilde uit en zijn op zoek naar meerdere Data Science collega’s voor verschillende onderdelen binnen NN.
Deze baan biedt je een maximaal salaris van € 3.500 tot ong. € 5.000 per maand (op 36-urige basis), afhankelijk van jouw kennis en ervaring.
Jouw impact als Data Scientist binnen NN
Met een oplossingsgerichte en proactieve mindset vertaal je business issues naar Data Science oplossingen die je bouwt met onze AI toolkit. Via jouw oplossingen creëren het datateam en het AI-team meer business value. Vanuit het data science gilde werk je aan oplossingen in de business. Dit doe je vanuit een multidisciplinair projectteam bij de business. In het gilde wissel je kennis en ervaringen uit met vakgenoten. Wij geloven dat elke data scientist iets kan leren van vakgenoten en andersom ook iets kan leren aan anderen in de community. Op die manier breng je jouw carrière in een stroomversnelling en leveren we maximale waarde met onze AI oplossingen. Omdat het hierbij vaak gaat om NLP toepassingen op de Nederlandse taal, is beheersing van het Nederlands noodzakelijk.",€ 4K - € 5K (Schatting werkgever),€,1 tot 50 werknemers,IT,Onbekend/niet van toepassing,,,,,,,,,,,,,471,,
"Adyen
4.2",Data Scientist,Amsterdam,Nederland,"This is Adyen
Adyen is the payments platform of choice for the world's leading companies, delivering frictionless payments across online, mobile, and in-store channels. Our team members are motivated individuals that help each other do remarkable things every day. We face unique technical challenges at scale and we solve those as a team. And together, we deliver innovative and ethical solutions that transform the way the world pays.
We took an unobvious approach to starting a payments company, building a platform from scratch. Now, Adyen serves the world's brightest companies like Facebook, Uber, L'Oreal, Casper, Bonobos, and Spotify.

Data Scientist
Adyen is looking for a Data Scientist to join our team in Amsterdam, to jump into any problem and analyse, forecast, detect patterns and draw insights by leveraging data science algorithms and the big data platform, and thus enable teams to go beyond.",€ 4K - € 5K (Schatting werkgever),,501 tot 1000 werknemers,Transactieverwerking,Finance,$1 tot $5 miljard (USD),4.2,85 %,91 %,3.7,4.0,3.6,4.5,3.9,4.4,,,471,,https://www.glassdoor.nl/Benefits/Adyen-Benefits-E684495.htm
"Wageningen University & Research
4.5",Scientist analytical data evaluation,Wageningen,Nederland,"Are you a scientist who makes sense of big data sets and finds not just one but all needles in the haystack? Do you want to make a positive impact on food safety and exposure assessment? Are you the one who proactively builds bridges with colleagues across multiple disciplines? If this is you, we want you to be our new scientist for analytical data evaluation at Wageningen Food Safety Research (WFSR).

As a scientist for analytical data evaluation you will:
Translate data sets of analytical instruments (high-resolution mass spectrometry (HRMS), NMR, etc.) into chemical structures, metabolites, and identified compounds
Collaborate with analytical chemists and data scientists to set up software workflows tailored to the needs of WFSR
Acquire new projects for WFSR in your field of expertise and participate in project acquisition by integrating your data analysis and data science knowledge
Wageningen Food Safety Research is an innovative partner for safe and authentic food. We are specialized in (forensic) measurements, perform top-level research and develop methods to detect substances in food and feed, biological and environmental matrices. The scientist for analytical data evaluation will work in innovative, international research projects across different WFSR teams covering the areas of human biomonitoring and non-target analysis. Examples of recent and current projects are:
Wageningen University & Research offers excellent terms of employment. A few highlights from our Collective Labour Agreement include:
In addition to these first-rate employee benefits, you will of course receive a good salary. We offer, depending on your experience, a competitive gross salary of between €3527,- and €6229,- for a full-time working week of 36 hours, in accordance with the CLA Wageningen Research (scale 11-12). Additionally, a contract for 32 hours can be discussed.
Wageningen University & Research encourages internal advancement opportunities and mobility with an internal recruitment policy. There are plenty of options for personal initiative in a learning environment, and we provide excellent training opportunities. We are offering a multi-faceted position in an international environment with a pleasant and open working atmosphere.


Wageningen University & Research is the university and research centre for life sciences. The themes we deal with are relevant to everyone around the world and Wageningen, therefore, has a large international community and a lot to offer to international employees. Applicants from abroad moving to the Netherlands may qualify for a special tax relief, known as the 30% ruling. Our team of advisors on Dutch immigration procedures will help you with the visa application procedures for yourself and, if applicable, for your family.
Feeling welcome also has everything to do with being well informed. Wageningen University & Research's International Community page contains practical information about what we can do to support international employees and students coming to Wageningen. Furthermore, we can assist you with any additional advice and information about helping your partner to find a job, housing, schooling, and other issues. Wageningen University & Research The mission of Wageningen University and Research is “To explore the potential of nature to improve the quality of life”. Under the banner Wageningen University & Research, Wageningen University and the specialised research institutes of the Wageningen Research Foundation have joined forces in contributing to finding solutions to important questions in the domain of healthy food and living environment. With its roughly 30 branches, 7.200 employees and 13.200 students, Wageningen University & Research is one of the leading organisations in its domain. An integrated approach to problems and the cooperation between various disciplines are at the heart of Wageningen’s unique approach. WUR has been named Best Employer in the Education category for 2019-2020. Read the 5 reasons why your future colleagues enjoy working at WUR and watch this video to get an idea of our green campus!
We will recruit for the vacancy ourselves, so no employment agencies please. However, sharing in your network is appreciated. Our ideal candidate
For more information about this position and the procedure, please contact Rutger Voorrips, recruiter, by e-mail rutger.voorrips@wur.nl or by phone +31 317 480571.


You can apply directly using the apply button on the vacancy page on our website which will allow us to process your personal information with your approval.


Wageningen University & Research (WUR) employs a large number of people with very different backgrounds and qualities, who inspire and motivate each other. We want every talent to feel at home in our organisation and be offered the same career opportunities. We therefore especially welcome applications from people who are underrepresented at WUR. For more information please go to our inclusivity page. A good example of how WUR deals with inclusiveness can be read on the page working at WUR with a functional impairment.",€ 4K - € 5K (Schatting werkgever),€,5001 tot 10000 werknemers,Hoger onderwijs,Onderwijs,Onbekend/niet van toepassing,4.5,97 %,99 %,4.1,4.1,3.9,4.4,3.9,4.2,,,471,,https://www.glassdoor.nl/Benefits/Wageningen-UR-Benefits-E242107.htm
"Nippur
5.0",Data Scientist,Oirschot,Nederland,"Van idee via data naar antwoorden
Koopgedrag voorspellen, gevolgen bepalen van een wijziging in het productieproces, maar ook patronen herkennen om fraude te detecteren. Hoe complexer hoe liever. Want wat is er nu leuker dan onverwachte inzichten ontdekken in data? Onze aanpak is duidelijk.
De Nippur data science-projectaanpak (gebaseerd op CRISP-DM) laat zien hoe wij een data science-vraagstuk aanvliegen. Hierdoor weet de klant waar hij aan toe is en wat hij kan verwachten. Staat een klant nog in de kinderschoenen en weet hij niet waar te beginnen, dan gaan we samen op zoektocht. Onze data scientists zijn allrounders. Dit betekent dat zij het hele traject van idee, via prototyping tot vervolgens het in productie nemen, doorlopen. En weet je wat dan fijn is? Dat ze hierbij kunnen rekenen op onze data engineers en data architecten.
“Vermoedens bevestigen of juist verwerpen door algoritmes toe te passen op data, maar zo ook verrassende nieuwe inzichten ontdekken. Ik word er enthousiast van als ik een klant daarmee kan helpen.” Tim (data-scientist bij Nippur)",€ 4K - € 5K (Schatting werkgever),€,1 tot 50 werknemers,IT-ondersteuning,IT,Onbekend/niet van toepassing,5.0,100 %,N/A,,4.0,5.0,5.0,5.0,5.0,,,471,,
"CM.com
3.4",Data Scientist,Tilburg,Nederland,"The Challenge

(Location: Tilburg/Amsterdam)

Building Blocks is growing and therefore, we are looking for new talent to join our team! As our new Data Scientist, you'll be tasked with analyzing consumer data from consumer brands you encounter on a daily basis. By personalizing every consumer connection, you ensure that their buyer journey will be enhanced. You become part of small, motivated, and high-performing project teams to develop machine learning models that are ready for production. Together with us, you work on our end-to-end solutions to make the most impact on our clients!",€ 4K - € 5K (Schatting werkgever),,501 tot 1000 werknemers,Ondernemingssoftware en netwerkoplossingen,IT,Onbekend/niet van toepassing,3.4,59 %,94 %,3.8,3.2,3.1,3.2,3.0,3.3,,,471,,https://www.glassdoor.nl/Benefits/CM-com-Benefits-E1692254.htm
"Mosa meat
3.7",Junior Scientist Bioreactor Operator,Maastricht,Nederland,"We're working on a challenging and incredibly exciting mission: to bring cultured meat to market. Stem cells are central to this process.
We are currently looking for a technician or junior-level scientist to join our bioprocess development team. As a member of our friendly and dedicated team, you will perform bioreactor cultures of stem cells and tissue constructs.
Full-time · Maastricht
What you can achieve
Be a crucial part of bringing cultured meat to market, having a massive positive impact on the world.
Collaborate with a friendly, international team of world-class scientists and engineers in a fast-paced and exciting start-up environment.",€ 4K - € 5K (Schatting werkgever),,Onbekend,,,,3.7,50 %,N/A,,2.4,3.0,3.7,3.7,3.7,,,471,,
"Gadeta
3.9",(Senior) Scientist - R&D,Utrecht,Nederland,"About Gadeta
Gadeta is a clinical stage biotechnology company developing first-in-class cell therapies for the treatment of various cancers. By harnessing naturally selected gamma delta γδ TCRs, that target antigens expressed by stressed cancer tissues, Gadeta’s technology provides potentially highly effective and novel therapy options to cancer patients. Gadeta’s products target a wide array of cancers and in particular solid tumors, where cell therapies have not yet fulfilled the potential demonstrated in liquid cancers

Role Summary
We are seeking a highly motivated and talented (Senior) Scientist to join the research and development team at our laboratories in the Life Science Incubator in Utrecht. The ideal candidate will have a structural biology background and be familiar with the concepts of immune recognition. Candidates are expected to be proficient in standard protein analysis techniques and will have experience with one or more advanced techniques. If you want to contribute to the latest developments in immune therapy and work in a dynamic environment with dedicated team-players, then this is an unique opportunity for you.",€ 4K - € 5K (Schatting werkgever),,51 tot 200 werknemers,,,,3.9,100 %,N/A,,5.0,5.0,5.0,5.0,5.0,,,471,,
"Amazon EU SARL (Netherlands B)
3.8",Data Scientist,Amsterdam,Nederland,"A Bachelor or Masters Degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)
Three or more years in a research science, ML, or data scientist role and a track record of strong statistical analysis and building machine or deep learning models
Experienced in using multiple statistical/data science methodologies to solve complex business problems.
Strong background and experience using Python with handling large data sets using SQL in a business environment.
Excellent verbal and written communication. Strong ability to interact, communicate, present, and influence within multiple levels of the organization

Job summary *Flexibility for alternate EU Amazon offices* Amazon’s mission is to be the most customer centric company in the world. The Workforce Staffing organization is on the front line of that mission by hiring the hourly fulfilment associates who make that mission a reality. To drive the necessary growth and continued scale of Amazon’s associate needs within a constrained employment environment, Amazon is creating a Workforce Staffing Analytics program. This program will re-invent how Amazon attracts, communicates with, and ultimately hires its hourly associates. This team will own multi-layered research and program implementation to drive deep learnings, process improvements, and strategic recommendations to global leadership. Are you passionate about data? Are you a tinkerer by trade? Do you enjoy questioning the status quo? Do complex and difficult challenges excite you? If yes, this may be the team for you. As a Data Scientist in Workforce Staffing, your work is focused on research programs to deeply understand the people that make up our hourly workforce. You understand that even when hiring hundreds of thousands of hourly associates across multiple types of roles and businesses, the experience of each candidate matters. You use your deep expertise in statistics (regressions, multilevel models, structural equation models, etc.), and data collection in a variety of settings (e.g., field studies, surveys, existing large data sets) to define and answer nebulous problems. You leverage your quantitative background to develop and test theoretical frameworks and design experiments. You design, deployment, and conduct analysis of our global candidate research activities, using experimental, quasi-experimental, and RCT methods. You relentlessly obsess over understanding our candidates and what attracts them to Amazon. You work with colleagues across Research, Data Science, Business Intelligence and related teams to enable Amazon find and hire the right candidates for the right roles at an unprecedented scale. This will be a highly visible role across multiple key deliverables for our global organization. If you are passionate and curious about data, obsess over customers, love questioning the status quo, and want to make the world a better place, let’s chat. #scienceemea",€ 4K - € 5K (Schatting werkgever),,10000+ medewerkers,Internet- en webservices,IT,Meer dan 10 miljard USD,3.8,74 %,80 %,4.4,3.9,3.9,3.7,3.5,3.4,,,471,,https://www.glassdoor.nl/Benefits/Amazon-Benefits-E6036.htm
