Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Acronis
3.8",Sales Engineer (SOLA),Montevideo,uruguay,"Acronis is a world leader in cyber protection—empowering people with cutting-edge technology that enables them to monitor, control, and protect the data that their businesses and lives depend on. We are in an exciting phase of rapid-growth and expansion and looking for a Sales Engineer (SOLA) who is ready to join us in creating a #CyberFit future and protecting the digital world!
As the Sales Engineer (SOLA), you will drive when working together and supporting the Latin America Sales Team from a technical perspective. You will be an integral part of the sales cycle helping to overcome challenging technical questions and issues. You will also be working closely with our partners, technical resources and be responsible to make sure that their technical knowledge on Acronis products is up to date and accurate. This is a very dynamic role and you will have the option to evolve and take your career to the next level.
Every member of our ""A-Team"" has an instrumental role and impact on the success of Acronis' innovative and growing business, so we are looking for someone who enjoys working in dynamic, global teams and thrives in a fast-paced and rapidly changing work environment. Just like everyone at Acronis, the ideal candidate will embody all of our company values: responsive, alert, detail-oriented, makes decisions, and never gives up.",,,1001 to 5000 Employees,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.7,78 %,75 %,4.0,3.6,3.4,3.4,3.2,3.4,,,98,https://www.glassdoor.com/Reviews/Acronis-Reviews-E152824.htm,https://www.glassdoor.com/Benefits/Acronis-Benefits-E152824.htm
"Ci&T
4.6",Uruguay - Senior Frontend Developer (React.js),Uruguay,uruguay,"CI&T is a digital specialist, partner in end-to-end digital transformation. As digital natives, we bring a 26-year track record of accelerating business impact through complete and scalable digital solutions. With a global presence of more than 5.000 professionals in strategy, research, data science, design and engineering, we unlock top-line growth, improve customer experience and drive operational efficiency.

Hi There, This is Felipe from CI&T!

I am a Talent Attracting Analyst looking for people located in Uruguay to work with React (Javascript) for a Senior Frontend Position with knowledge and experience on these topics:

HTML, CSS, Javascript (ES6+), and web tools like jQuery.
React Framework.",,,1001 to 5000 Employees,Information Technology Support Services,Information Technology,$100 to $500 million (USD),4.6,94 %,96 %,4.6,4.5,4.2,4.7,4.3,4.5,,,98,https://www.glassdoor.com/Reviews/CI-and-T-Reviews-E140265.htm,https://www.glassdoor.com/Benefits/CI-and-T-Benefits-E140265.htm
"Risk Solutions
3.9",Senior Quality Test Engineer,Río Negro,uruguay,"As a Senior Quality Test Engineer, you will be working as part of a highly collaborative, agile product development team to control and assure the quality of new and existing applications.
Responsibilities:
Taking ownership of planning effective automated and manual testing, being a reference for other QAs in the team on best practices and high-quality testing
Innovate and embed Quality Engineering practices, ensuring that an automation first approach is followed
Configure, maintain and administer testing tools or environments
Interact with Product Management, Project Management, Engineering and Operation teams to plan testing for delivery of products and enhancements
Plan and execute automated and performance tests",,,10000+ Employees,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,81 %,91 %,3.6,3.5,3.6,3.9,3.4,4.0,,,98,https://www.glassdoor.com/Reviews/RELX-Reviews-E1023378.htm,https://www.glassdoor.com/Benefits/RELX-Benefits-E1023378.htm
"Recruiting From Scratch
4.3","Senior Software Engineer, Backend (Remote)",Punta del Este,uruguay,"Who is Recruiting from Scratch:
Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more. If you are a fit, the team will reach out to you about this role or any others that may be a fit for our clients.
About Our Client
Our client is the first sleep fitness company. They design products at the forefront of sleep innovation. Our client's mission is to make people’s sleep count for more, using innovative technology, detailed design, and proven science and data to personalize and improve each night for everybody—changing the way people sleep forever and for the better.
Our client wants to fuel human potential through optimal sleep. In 2019, they launched our temperature-regulated smart bed, The Pod. They currently power the sleep of over 60,000 people every night. They have partnered with Barry’s as their Official Sleep Fitness Partner. Our client actively collaborates with Justin Medeiros, 2021 Crossfit Champion and Red Gerard, U.S. Snowboarding Olympic Gold-Medalist. GQ awarded our client the Fitness Reward in 2021, along with receiving the Men’s Health Sleep Award that same year. Our client is backed by leading Silicon Valley investors and recognized as one of the Fast Company’s Most Innovative Companies In Consumer Electronics.",,,1 to 50 Employees,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.3,77 %,83 %,3.0,4.4,4.1,4.0,3.9,4.2,,,98,https://www.glassdoor.com/Reviews/Recruiting-from-Scratch-Reviews-E2496828.htm,https://www.glassdoor.com/Benefits/Recruiting-from-Scratch-Benefits-E2496828.htm
"Trafilea
3.8",Senior Process Analyst (she/he/they),Uruguay,uruguay,"About Trafilea
Trafilea is a global company that builds communities and transformative brands. We own the brands and take care of the entire customer journey, to deliver wow-worthy experiences that influence and empower millions of people globally.

Our culture is fast-paced and dynamic. We are data-driven enthusiasts, passionate about marketing, exponential technologies, and innovation.
We have over 300 hundred employees working around the world, connected by the same purpose and core values. Our support for this new way of working has led to being featured in Forbes and FlexJobs as one of the Top 25 Companies for Remote Workers.",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),3.9,77 %,75 %,4.0,3.9,4.1,3.9,3.7,3.4,,,98,https://www.glassdoor.com/Reviews/Trafilea-Reviews-E1750787.htm,https://www.glassdoor.com/Benefits/Trafilea-Benefits-E1750787.htm
"UKG (Ultimate Kronos Group)
4.1",Senior Software QA Engineer (WPC),Montevideo,uruguay,"Description & Qualifications
Description
Here at UKG, Our Purpose Is People. UKG combines the strength and innovation of Ultimate Software and Kronos, uniting two award-winning, employee-centered cultures. Our employees are an extraordinary group of talented, energetic, and innovative people who care about more than just work. We strive to create a culture of belonging and an employee experience that empowers our people. UKG has more than 13,000 employees around the globe and is known for its inclusive workplace culture. Ready to be inspired?

About the role

UKG (Ultimate Kronos Group) is looking for a software engineer to join its world class engineering team in Montreal for its latest Cloud platform: UKG Dimensions. This role is part of a new Full-Stack team we are building to compliment the existing teams in place and requires an engineer with a passion for software development. You will play a key role in the development of our SaaS offering, in a highly collaborative, agile environment. This role provides the opportunity to:",,,5001 to 10000 Employees,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,78 %,88 %,4.6,3.9,4.2,4.1,3.8,4.1,,,98,https://www.glassdoor.com/Reviews/UKG-Reviews-E7900.htm,https://www.glassdoor.com/Benefits/UKG-Benefits-E7900.htm
"Canonical - Jobs
3.5",Senior Software Engineer - App Stores Backend (Remote),Montevideo,uruguay,"Summary
This is an exciting opportunity for an experienced software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company.
Canonical's Store team develops and operates the backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, within a bit of Golang. If you have a passion for clean APIs, have a bias towards shipping and believe that tests are the key to higher velocity and reliability, you'll fit right in.
We have some exciting challenges ahead including continuing to scale our production architecture, expand the store backend to handle additional package types, and enhance our on-prem offering for IoT and Enterprise solutions.",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Búsquedas IT
5.0",FULL STACK DEVELOPER (REACT- NODE.JS) REMOTO PARA USA,Montevideo,uruguay,"SUSPENDIDO
Confidencial REF: #1310

Headquartered in midtown Manhattan and Washington DC, we are surrounded by startups and technological innovation. The entrepreneurial atmosphere drives us to challenge ourselves personally and mentally. Our projects are breaking new ground using the latest technologies in machine learning and AI. Data Analytics is evolving rapidly and we’re a group of passionate data nerds excited to work with other talented data practitioners.
Description
We are seeking a Fullstack Engineer to join our client´s team and help to build robust data-driven web applications. Our client builds enterprise data platforms and systems for a variety of clients, this team member will be working with data and application teams to build applications that make the output of data systems connect with end-users and become interactive.",,,1 to 50 Employees,Research & Development,Management & Consulting,Unknown / Non-Applicable,5.0,100 %,N/A,,3.0,3.0,3.0,3.0,3.0,,,98,,
"Risk Solutions
3.9",Senior Quality Test Engineer,Río Negro,uruguay,"As a Senior Quality Test Engineer, you will be working as part of a highly collaborative, agile product development team to control and assure the quality of new and existing applications.
Responsibilities:
Taking ownership of planning effective automated and manual testing, being a reference for other QAs in the team on best practices and high-quality testing
Innovate and embed Quality Engineering practices, ensuring that an automation first approach is followed
Configure, maintain and administer testing tools or environments
Interact with Product Management, Project Management, Engineering and Operation teams to plan testing for delivery of products and enhancements
Plan and execute automated and performance tests",,,10000+ Employees,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,81 %,91 %,3.6,3.5,3.6,3.9,3.4,4.0,,,98,https://www.glassdoor.com/Reviews/RELX-Reviews-E1023378.htm,https://www.glassdoor.com/Benefits/RELX-Benefits-E1023378.htm
"Canonical - Jobs
3.5",Senior Software Engineer - Embedded & Desktop Linux Optimisation,Montevideo,uruguay,"Work across the full Linux stack from kernel through GUI to optimise Ubuntu, the world's most widely used Linux desktop and server, for the latest silicon.
The role is a fast-paced, problem-solving role that's challenging yet very exciting. The right candidate must be resourceful, articulate, and able to deliver on a wide variety of solutions across PC and IoT technologies. Our teams partner with specialist engineers from major silicon companies to integrate next-generation features and performance enhancements for upcoming hardware.
What you'll do
Design and implement the best Ubuntu integration for the latest IoT and server-class hardware platforms and software stacks
Work with partners to deliver a delightful, optimised, first class Ubuntu experience on their platforms",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Canonical - Jobs
3.5","Java Runtimes, Tooling and Ecosystem - Senior Software Engineer",Montevideo,uruguay,"We are building a new team to focus on the Java ecosystem. They will deliver the best possible Java runtimes and supporting tooling in Ubuntu, and enable Ubuntu users access to the wider Java ecosystem. Our goal is to enable mission-critical Java applications to be deployed and operated safely, securely and efficiently on large-scale Ubuntu estates. We are also keen to ensure that the cutting edge of Java innovation is available to Ubuntu users, to lay the foundation for future inventions and open source communities building on the JVM.
This is an exciting opportunity for a software engineer passionate about open source software, Java and the Java Virtual Machine, Linux system and software architecture. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, and make Ubuntu the best operating system to develop and run your Java applications in the cloud and in data centers, in containers or directly on the operating system, and anywhere else Java and Ubuntu can run (that is: pretty much everywhere!).
25 years in and going strong, Java is a staple of enterprise software the world over. A vibrant ecosystem of programming languages like Kotlin and Clojure has grown around the Java Virtual Machine. The JVM is at the forefront of exploration into how scalable, reliable software is written and run. The ecosystem of frameworks to build applications in Java and other JVM languages is undergoing a revolution centered on GraalVM and native application images thanks to frameworks like Spring Boot Native, Quarkus.io and Micronaut.",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Canonical - Jobs
3.5",Ubuntu Hardware Specialist (Greater Boston Area),Montevideo,uruguay,"This is a Python software engineering opportunity for a computer lab engineer passionate about open source software, Linux, and the latest server and network technologies. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company. If you love hacking in your home lab and are curious about hardware, you will love this opportunity.
As an Ubuntu Hardware Specialist in Canonical, you will be responsible for the day-to-day management and operations of our lab in the Boston area which serves as a centre point for Ubuntu server certification of US based silicon and server designs. This includes software defined hardware management, working with, and developing data centre automation tooling (MAAS), interacting with vendors, asset tracking and handling deliveries. This role is home based in the Boston metropolitan area, and you are expected to be able to visit our Boston lab regularly, 4 - 6 times per month.
What you'll do",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Trafilea
3.8","Growth Marketer, Acquisition (she/he/they)",Uruguay,uruguay,"About Trafilea

Trafilea is a global company that builds communities and transformative brands. We own the brands and take care of the entire customer journey, to deliver wow-worthy experiences that influence and empower millions of people globally.
Our culture is fast-paced and dynamic. We are data-driven enthusiasts, passionate about marketing, exponential technologies, and innovation.
We have over 300 hundred employees working around the world, connected by the same purpose and core values. Our support for this new way of working has led to being featured in Forbes and FlexJobs as one of the Top 25 Companies for Remote Workers.",,,51 to 200 Employees,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),3.9,77 %,75 %,4.0,3.9,4.1,3.9,3.7,3.4,,,98,https://www.glassdoor.com/Reviews/Trafilea-Reviews-E1750787.htm,https://www.glassdoor.com/Benefits/Trafilea-Benefits-E1750787.htm
"Canonical - Jobs
3.5",Senior Software Engineer - Cross-platform C++ - Multipass,Montevideo,uruguay,"Use your deep C++ skills on Windows and MacOS to build an amazing open source developer experience with Multipass, the workstation mini-cloud at your fingertips which provides Ubuntu and appliance VMs on demand for build, test and prototyping. The Multipass team is hiring a Senior Software Engineer to join our distributed team. We greatly value quality in our code, and great user experience.
Multipass is published for macOS and Windows, and also Linux. Think of it as a workstation mini-cloud. At its simplest you can simply say multipass launch and you will get a new VM on your workstation. You can feed that VM data, just as you would on a public cloud like AWS, Azure or GCP. There is also a collection of pre-defined VM images, which we call appliances, just as you would find in the marketplace of any public cloud.
The goal is not to be a full cloud of course. The goal is to give developers a local cloud on their workstation, which they can use to run builds in the background, or to try cloud appliances, or to test their own cloud deployments and cloud-init scripts, free of charge. People sometimes use it as a build farm on a shared server, for example.",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"Recruiting From Scratch
4.3",Senior Backend Engineer (Fintech),Punta del Este,uruguay,"The Opportunity
Our client was founded with the belief that using human expertise is the best way for people to achieve financial security. They build technology that helps Registered Investment Advisors (RIAs) provide better advice, to more people, at lower cost. In February of 2021, they joined MassMutual to continue our journey in partnering with the independent RIA community to help more people reach their financial goals.
The client is an advisor-centric platform that delivers financial products and technology to RIAs and their clients in a form factor that enables adoption at scale. They currently have one product in the market, a cash management solution and are actively working to bring additional financial products to market on their platform. They believe that our success will help change the wealth management industry for the better.
This is a rare opportunity to join a small, collaborative technology startup with exceptional growth potential and fantastic teammates who love working with each other, while benefiting from the support and stability of a Fortune 500 company.
The Role
You are an engineer, first and foremost. You can rapidly build products that will delight users, with best practices in terms of both development and security. You thrive in a work environment that requires strong problem solving skills and independent self-direction, coupled with an aptitude for team collaboration and open communication. You are a strong communicator, explaining complex technical concepts to designers, support, and other engineers is no problem for you.",,,1 to 50 Employees,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.3,77 %,83 %,3.0,4.4,4.1,4.0,3.9,4.2,,,98,https://www.glassdoor.com/Reviews/Recruiting-from-Scratch-Reviews-E2496828.htm,https://www.glassdoor.com/Benefits/Recruiting-from-Scratch-Benefits-E2496828.htm
"Canonical - Jobs
3.5",Ubuntu Quality Engineering Manager,Montevideo,uruguay,"We are looking for an engineering manager for our Ubuntu Quality Engineering team, with a mission to take Linux distro quality to a new level through automation and large-scale data analysis.
As the Ubuntu Quality Engineering Manager, you must be passionate about the future of Ubuntu, mindful of the dynamics of the open source ecosystem, and equally aware of mission critical requirements. You will work closely with the various teams involved in creating Ubuntu and influence their practices to improve quality in every step of Ubuntu engineering. Your goal is to rethink the way a Linux distro approaches quality - bringing together automation, third-party analysis tooling, feedback loops from the community and user base, and our own test capabilities. Your team will monitor, develop and improve the quality of the Ubuntu System, to drive quality excellence and best devops practices among Ubuntu Desktop, Server, Containers and VM at package, system and cluster levels.
As an engineering manager at Canonical your role is technical but your focus is your team. You are expected to help them grow as engineers, do important and satisfying work, and work well with colleagues and community. Technical leadership experience and a background in software engineering are necessary prerequisites for this role. You will be expected to lead, challenge, and develop strong engineers, positively influence the culture, facilitate technical delivery, and work with your team on strategy and execution.",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"UKG
4.1",Software Engineer,Montevideo,uruguay,"Description
About the role

UKG (Ultimate Kronos Group) is looking for a software engineer to join its world class engineering team in Montevideo for its latest Cloud platform: UKG Dimensions. This role is part of a new Full-Stack team we are building to compliment the existing teams in place and requires an engineer with a passion for software development. You will play a key role in the development of our SaaS offering, in a highly collaborative, agile environment. This role provides the opportunity to:
Develop cloud native SAAS products /applications
Work with state-of-the-art Cloud technologies
Builds software applications and delivers business solutions using knowledge of programming languages and delivery platforms",,,5001 to 10000 Employees,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,78 %,88 %,4.6,3.9,4.2,4.1,3.8,4.1,,,98,https://www.glassdoor.com/Reviews/UKG-Reviews-E7900.htm,https://www.glassdoor.com/Benefits/UKG-Benefits-E7900.htm
"Canonical - Jobs
3.5",Software Engineering Manager - Container and Virtualisation Infrastructure,Montevideo,uruguay,"Our mission is to build a next-generation private cloud infrastructure, combining KVM, Ceph, and SDN technologies to create a data center scale cloud that 'just works' and provides mission-critical cloud for edge and core enterprise deployments. We're hiring engineering managers with experience in high-quality micro-service architectures and high-performance team leadership, who also have deep familiarity with Linux kernel, virtualisation, storage and networking.
LXD components span the entire software stack from low-level kernel features to the upper level management API/CLI. Our most effective engineers are fluent in all these layers, and able to anticipate the consequences of design and engineering choices elsewhere in a complex distributed system.
As an engineering manager at Canonical you must be technically strong, but your responsibility is to run an effective team and develop the colleagues you manage. You are expected to help them grow as engineers, do important work, do it outstandingly well, find professional and personal satisfaction, and work well with colleagues and community. Technical leadership experience and a background in software engineering are necessary prerequisites for this role. You will be expected to lead, challenge, and develop strong engineers, positively influence the culture, facilitate technical delivery, and work with your team on strategy and execution.",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"UKG
4.1",Lead Software QA Engineer (WPC),Montevideo,uruguay,"Description
Here at UKG, Our Purpose Is People. UKG combines the strength and innovation of Ultimate Software and Kronos, uniting two award-winning, employee-centered cultures. Our employees are an extraordinary group of talented, energetic, and innovative people who care about more than just work. We strive to create a culture of belonging and an employee experience that empowers our people. UKG has more than 13,000 employees around the globe and is known for its inclusive workplace culture. Ready to be inspired? Learn more at www.ukg.com/careers

About the role

UKG (Ultimate Kronos Group) is looking for a software engineer to join its world class engineering team in Montreal for its latest Cloud platform: UKG Dimensions. This role is part of a new Full-Stack team we are building to compliment the existing teams in place and requires an engineer with a passion for software development. You will play a key role in the development of our SaaS offering, in a highly collaborative, agile environment. This role provides the opportunity to:",,,5001 to 10000 Employees,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),4.0,78 %,88 %,4.6,3.9,4.2,4.1,3.8,4.1,,,98,https://www.glassdoor.com/Reviews/UKG-Reviews-E7900.htm,https://www.glassdoor.com/Benefits/UKG-Benefits-E7900.htm
"Arrow Electronics, Inc.
3.5",Oracle Applications Engineer,Montevideo,uruguay,"Position:
Oracle Applications Engineer
Job Description:

Remote work employees may be required to be present at the closest designated Arrow office for work-related purposes, at the company's request and sole discretion.

Arrow Electronics, Inc. - a Fortune 150 company with global headquarters in Denver - helps the world's best technology companies think ""Five Years Out,"" working together to continually innovate the ""next big thing"". We are a global provider of technology products, services and solutions, with 2020 sales of over $30 billion.

Arrow has an excellent opportunity for an Oracle Manufacturing Application Engineer. We are looking for a talented Oracle techno-functional professional with supply chain functional knowledge to join our team and play an integral role in the development and support of enterprise level applications. You must be a self-starter and comfortable in a fast-paced environment. You will be asked to work on a wide variety of tasks from 100% new development to bug fixes and maintenance. This includes working with the business and the technology areas to understand requirements for IT development and support.

What You'll Be Doing:

What We're Looking For:

The ideal candidate for this position should possess a good understanding of enterprise-class IT development methodologies and demonstrate solid skills in and around business processes. This individual must have excellent communication skills, both verbal and written, and demonstrate a team-oriented, goal and results-driven work ethic. The role requires working collaboratively with the business community and other IT team members within a dynamic and high-profile environment.

Experience/Education

Even Better If:

What We Offer at Arrow

At Arrow, we are driving innovation and choice by offering employees a variety of benefits designed to keep you and your family physically and financially healthy.

Not only do we offer a competitive salary and work-life balance, we offer benefits to match your needs:

Annual Hiring Range/Hourly Rate:

$91,600.00 - $137,500.00

Actual compensation offer to candidate may vary from posted hiring range based upon geographic location, work experience, education, and/or skill level. The pay ratio between base pay and target incentive (if applicable) will be finalized at offer.

Location:
US-CO-Colorado (Remote Employees)

Remote work employees may be required to be present at the closest designated Arrow office for work-related purposes, at the Company's request and sole discretion.
Time Type:
Full time
Job Category:
Information Technology

EEO Statement:

Arrow is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, gender, age, sexual orientation, gender identity, national origin, veteran or disability status. (Arrow EEO/AAP policy)

Arrow COVID-19 Vaccination Policy:

Arrow requires all new employees in the United States to provide proof of full COVID-19 vaccination prior to beginning work, except where prohibited by law.",,,10000+ Employees,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.5,64 %,78 %,3.5,3.3,3.4,3.4,3.1,3.4,,,98,https://www.glassdoor.com/Reviews/Arrow-Electronics-Reviews-E56.htm,https://www.glassdoor.com/Benefits/Arrow-Electronics-Benefits-E56.htm
"Canonical - Jobs
3.5",Software Engineer - Micro/Private/Bare-Metal Cloud,Montevideo,uruguay,"This is an exciting opportunity for a software engineer passionate about open source software, Linux, and building technology for democratization of Data Centers. Help us build the #1 bare metal cloud system, and work with the best and brightest people in technology at Canonical!
The Ubuntu MAAS team is responsible for delivering our Metal As A Service hyperscale provisioning technology. Ubuntu strives to be the most scalable, cloud ready server distribution and MAAS is our platform to get it there. MAAS is a rapidly evolving software stack written in Python and Go, and we are looking for experienced software engineers who understand performance at scale, networking, storage and usability.
Applicants should be passionate about the future of Ubuntu and be able to show technical leadership with a globally distributed team of engineers who share that passion. This position requires international travel several times a year.
What you'll do",,,501 to 1000 Employees,Computer Hardware Development,Information Technology,$25 to $100 million (USD),3.5,62 %,62 %,3.3,3.7,3.6,3.4,3.0,3.6,,,98,https://www.glassdoor.com/Reviews/Canonical-Reviews-E230560.htm,https://www.glassdoor.com/Benefits/Canonical-Benefits-E230560.htm
"BairesDev
4.2",Data Scientist Architect - REMOTE WORK,Montevideo,uruguay,"Who We are
BairesDev is proud to be the fastest-growing company in America. With people in five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.
Data Scientist Architect at BairesDev
We are looking for a Data Science Architects to join our Development team and participate in different projects made up of multicultural teams distributed throughout the world. We are looking for proactive people, team players passionate about programming in this language and oriented to provide the best experience to the end user. This is an excellent opportunity for those professionals looking to develop in one of the fastest growing companies in the industry!

- Flexible hours - make your schedule.",,,1001 to 5000 Employees,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.2,86 %,90 %,4.4,4.0,3.7,4.1,4.0,4.3,,,98,https://www.glassdoor.com/Reviews/BairesDev-Reviews-E864485.htm,https://www.glassdoor.com/Benefits/BairesDev-Benefits-E864485.htm
"Recruiting From Scratch
4.3",Senior Embedded Software Engineer at 3D Printing Startup,Canelones,uruguay,"Who is Recruiting from Scratch:
Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware talent at innovative companies. Our team is 100% remote and we work with teams across the United States to help them hire. We work with companies funded by the best investors including Sequoia Capital, Lightspeed Ventures, Tiger Global Management, A16Z, Accel, DFJ, and more.
If you are a fit, the team will reach out to you about this role or any others that may be a fit for our clients.
Our Client
Our client is a stealth-mode metal 3D printing startup founded on the belief that transforming the way things are made is essential to making the world a better place. Their advanced technology stack lies at the intersection of hardware, software, and data science, creating the foundation for the world’s first fully autonomous and scalable manufacturing system. Their core team hails from several of the world’s most innovative companies such as SpaceX, Hyperloop, and Blue Origin, and they have secured significant funding from several of Silicon Valley’s top venture capital firms.",,,1 to 50 Employees,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.3,77 %,83 %,3.0,4.4,4.1,4.0,3.9,4.2,,,98,https://www.glassdoor.com/Reviews/Recruiting-from-Scratch-Reviews-E2496828.htm,https://www.glassdoor.com/Benefits/Recruiting-from-Scratch-Benefits-E2496828.htm
"EPAM Systems
4.3","Lead DevOps Engineer, Azure - Remote",Uruguay,uruguay,"We are hiring a Cloud DevOps & Infrastructure Engineer for our Microsoft Azure solution practice to work with EPAM’s strategic clients. Together with the team, you will support clients’ implementation of Azure products and services through architecture guidance, best practices, data migration, capacity planning, implementation, troubleshooting, monitoring, and more.

Req.#306897872
Responsibilities
Act as the trusted technical advisor for the clients to resolve complex Azure Infrastructure and DevOps challenges
Communicate effectively via video conferencing for meetings, technical reviews and onsite delivery activities
Assist the clients with the configuration and deployment of their Azure infrastructure, which include but not limited to the following services: accounts, identity and access management, network architecture, application security, observability, cost optimization, and billing",,,10000+ Employees,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),4.1,85 %,92 %,4.1,4.0,3.5,4.1,3.9,4.0,,,98,https://www.glassdoor.com/Reviews/EPAM-Systems-Reviews-E15544.htm,https://www.glassdoor.com/Benefits/EPAM-Systems-Benefits-E15544.htm
Montevideo Datalabs SRL,Senior Java Engineer,Montevideo,uruguay,"Are you a Swiss army knife when it comes to software development? Are you ready to see your code come to life with new technologies? Join us at Montevideo Labs to work for a top US tech company!

With over 10 years of experience in the field of big data, top US tech firms spawn out of MIT and Harvard choose us to develop innovative products. We offer a unique opportunity to work from Uruguay while collaborating with highly talented engineers from world-class industry leaders.

What is this position about?
You will be part of a local team of engineers working alongside world class professionals from a renowned entertainment business company.",,,,,,,,,,,,,,,,,,98,,
"IBM
4.1",Full stack Developer,Montevideo,uruguay,"Introduction
As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment. The success of IBM is in your hands as you transform vital business needs into code and drive innovation. Your work will power IBM and its clients globally, collaborating and integrating code into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world’s technology leader. Come to IBM and make a global impact!

Your Role and Responsibilities
Fullstack JavaEE application developer
Diagram design tasks in UML (object oriented).
You will work in a team within an Agile methodology scheme.",,,10000+ Employees,Information Technology Support Services,Information Technology,$10+ billion (USD),4.1,84 %,90 %,3.7,4.0,3.5,4.2,3.7,4.1,,,98,https://www.glassdoor.com/Reviews/IBM-Reviews-E354.htm,https://www.glassdoor.com/Benefits/IBM-Benefits-E354.htm
