Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
"Musgrave
3.2",Senior Data Scientist,Dublin,Ireland,"Musgrave is one of the Europe’s most successful family-owned businesses with a 140-year heritage in food and brand innovation, supporting communities across the island of Ireland and Spain.
Every day we feed one in three people in Ireland through 11 market leading food and beverage brands that include SuperValu, Centra, Frank and Honest and Musgrave Market Place. We are proud to support thousands of retail and foodservice family businesses who live and work in the heart of the communities they serve.
Our Data and Analytics team is expanding, and we are looking for passionate and talented Data Scientists to join the team and make Musgrave a truly data driven company. You will use advanced analytics and big data technologies to help us make smarter decisions; personalising customer’s needs across all channels, implementing more efficient processes, optimising marketing spend and driving new data-based income streams.
Reporting to the Head of Data & Analytics and working across Retail, Wholesale and Support areas, the main responsibilities of the role will include:",€51K - €76K (Glassdoor Est.),"€54,410",5001 to 10000 Employees,Wholesale,Retail & Wholesale,$2 to $5 billion (USD),3.2,43 %,68 %,3.4,2.7,2.5,3.0,2.8,2.7,,,76,https://www.glassdoor.ie/Reviews/Musgrave-Group-Reviews-E12849.htm,https://www.glassdoor.ie/Benefits/Musgrave-Group-Benefits-E12849.htm
"Gilead Sciences
3.9",Senior Data Scientist,Dublin,Ireland,"Gilead Sciences is continuing to hire for all open roles. Our interview process may be conducted virtually and some roles will be asked to temporarily work from home. Over the coming weeks and months, we will be implementing a phased approach to bringing employees back to site to ensure the health and safety of our teams.

For Current Gilead Employees and Contractors:
Please log onto your
Internal Career Site
to apply for this job.
Job Description
The Advanced Analytics team within Clinical Data Sciences is seeking a data scientist with experience in the practical application of machine learning. In this role, the data scientist will apply existing and novel models and techniques in various domains of machine learning including text analytics, computer vision, descriptive data analytics, time-series forecasting, and other advanced statistical models to optimize critical processes in clinical development and clinical trials. The data scientist in this role is expected to be a thought leader within the organization in the application of AI/ML toward real-world clinical use cases and is deeply involved in all aspects of technical development of algorithms including coding packages, configuring compute environments, evaluation & review of models, and design of model architecture.",€51K - €76K (Glassdoor Est.),"€64,635",10000+ Employees,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,77 %,87 %,3.3,3.6,4.4,3.8,3.5,3.4,,,76,https://www.glassdoor.ie/Reviews/Gilead-Sciences-Reviews-E2016.htm,https://www.glassdoor.ie/Benefits/Gilead-Sciences-Benefits-E2016.htm
"DX Compliance Solutions
2.7",Senior Data Scientist,Dublin,Ireland,"COMPANY OVERVIEW

Here in DX Compliance, we are changing the way anti-money laundering is done, by using AI Led software to detect suspicious behavior that potentially proceeds to crime or the financing of terrorism.

JOB OVERVIEW

We’re looking for a data scientist to join our growing team, who is willing to take the responsibility for developing a product based on AI and Machine learning.
The ideal candidate will work with the product team to perform analysis on large sets of data and to extract actionable insights. The candidate will have an impact by communicating predictions and findings to the candidate’s team, product managers and stakeholders through effective data visualisations and reports.",€51K - €76K (Glassdoor Est.),"€51,962",1 to 50 Employees,,,,2.7,52 %,N/A,,2.7,2.8,2.7,2.7,3.4,,,76,https://www.glassdoor.ie/Reviews/DX-Compliance-Solutions-Reviews-E3670351.htm,
"MRP (GBP)
3.6",Senior Data Scientist,Dublin,Ireland,"At MRP we know it’s crucial that our people reflect the diversity of our customers from around the world. And we know that having people from all walks of life makes us a more creative and innovative company. That variety of experience, culture and background allows our teams to truly drive innovation and create a great experience for both our people and our customers. MRP is a place where we value Diversity & Inclusion and we work really hard to be a great place to work, for everyone.

Company Overview:
Founded as a company focused on providing net new sales opportunities for marketing and sales teams, MRP has evolved into a leading global predictive intelligence organization, providing fully integrated, end to end, account-based marketing services. For over 16 years, clients have relied on MRP to help them achieve their revenue goals by combining cutting-edge predictive analytics with a full suite of account-based marketing services to acquire new customers.",€51K - €76K (Glassdoor Est.),"€46,925",501 to 1000 Employees,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),3.6,71 %,81 %,,3.7,3.5,3.6,3.5,3.8,,,76,https://www.glassdoor.ie/Reviews/MRP-Reviews-E264947.htm,
"Alldus
4.7",Lead Data Scientist,Dublin,Ireland,"Lead Data Scientist
Dublin, Ireland


About the Company:
Our client is a global, ethical power company focusing on providing energy-efficient solutions that make a real impact. They are working on solving the technical challenges of today’s digital world, while developing ground-breaking technology that’s going to power the next generation of products and services.
The Team:",€51K - €76K (Glassdoor Est.),"€51,962",1 to 50 Employees,,,,4.7,93 %,N/A,,4.7,4.7,4.7,4.7,4.7,,,76,https://www.glassdoor.ie/Reviews/Alldus-International-Reviews-E2428039.htm,
"realTime
3.5",AI/ML Engineer,Dublin,Ireland,"AI/Client Engineer/Dublin/Permanent

Are you looking for an opportunity to build your CV? Are you looking for a new challenge to build a more diverse tech stack? Are you looking for an opportunity to further your career?

I am currently recruiting Data Engineers to create high quality work products and to become SME leveraging knowledge and experience.

Key Requirements
Build valued and lasting internal and external relationships.
Assist with presentations for complex projects and come with a solution-based approach for client problems.

Call Leigh now on (01) 652 0652 or email leigh.hayton@realtime.jobs",€51K - €76K (Glassdoor Est.),"€55,601",51 to 200 Employees,Information Technology,Unknown / Non-Applicable,,3.5,33 %,N/A,,2.7,2.3,2.5,2.3,2.5,,,76,,
"Accenture
3.6",Data Science Specialist,Dublin,Ireland,"About The Dock
The Dock is Accenture’s flagship global innovation centre and research and development hub, based in Grand Canal Dock in Dublin 2.
About the team
Our New Products and Services (NPS) team at the Dock is applying leading Analytics & Artificial Intelligence (A&AI) technologies and techniques to address significant real-world business and societal challenges. Collaborating with our clients, designers, software engineers and industry experts, we take concepts on the journey from idea to reality. Our experimentation culture, combined with a disruptive brief and the ability to deal with uncertainty, empowers us to break future ground and build high-quality assets and services.
About your",€51K - €76K (Glassdoor Est.),,10000+ Employees,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.6,73 %,86 %,3.2,3.5,3.0,3.6,3.3,3.4,,,76,https://www.glassdoor.ie/Reviews/Accenture-Reviews-E4138.htm,https://www.glassdoor.ie/Benefits/Accenture-Benefits-E4138.htm
"RCSI
4.2",Biostatistician,Dublin,Ireland,"Department: School of Population Health
Tenure: Full-time, fixed term contract for 36 months (in the first instance)
Location: Data Science Centre, Beaux Lane House, St Stephen’s Green, Dublin
Reporting to: Head of Data Science Centre or nominee
Objective of the post
Based within the School of Population Health in the Royal College of Surgeons in Ireland (RCSI), the Data Science Centre are looking for a biostatistician to join our team, acting predominantly as a clinical trial statistician. The role is to support two clinical trial units in RCSI. This is an exciting opportunity to be involved in the design and analysis of trials in surgical research, working with the National Surgical Research Support Centre (NSRSC) in RCSI providing national surgical research support, and the Clinical Trial Unit (CTU) at RCSI Bahrain.
The NSRSC was established to improve the collaboration and coordination of surgical research in Ireland. The NSRSC aims to support those involved in surgical research and trials across the island of Ireland, facilitate integration of clinical trials networks across all hospital groups and foster interest in surgical research among the surgical community in Ireland.",€51K - €76K (Glassdoor Est.),"€26,189",501 to 1000 Employees,Colleges & Universities,Education,$25 to $50 million (USD),4.2,93 %,99 %,3.5,4.0,3.7,4.4,4.1,4.3,,,76,https://www.glassdoor.ie/Reviews/Royal-College-of-Surgeons-in-Ireland-Reviews-E339575.htm,https://www.glassdoor.ie/Benefits/Royal-College-of-Surgeons-in-Ireland-Benefits-E339575.htm
"Idiro Analytics
4.7",Data Scientist Apprenticeship Programme,Dublin,Ireland,"We are looking for ambitious apprentices to join our talented team. This is an excellent opportunity for you to join a dynamic and innovative team working on exciting data projects in a number of different industries. We provide a supportive, fun working environment to help support our staff to deliver the highest quality results and commercial value to our clients.
Apply now
The 9 month apprenticeship programme will be broken into 3 stages. At the end of each stage apprentices will be evaluated on a go/no go basis. For the second and third stages a stipend will be paid. The apprentice will be assigned an Idiro mentor and will receive training in different areas such as data mining and its application to business problem solving. At the end of 9 months, successful apprentices will be considered for full time employment with the company.
Objective of apprenticeship",€51K - €76K (Glassdoor Est.),"€51,962",1 to 50 Employees,,,,4.7,100 %,N/A,,4.1,3.9,4.8,4.6,4.7,,,76,https://www.glassdoor.ie/Reviews/Idiro-Reviews-E1372235.htm,
"Mackin Talent
4.2",Data Scientist,Dublin,Ireland,"Our client in Dublin is currently seeking a highly experienced and motivated Data Scientist
This will be a permanent position.
This role is to be conducted on-site.
About Us:
Our Client is democratising simulation training by bringing high end simulation capability, once the sole domain of elite roles such as pilots, surgeons and F1 drivers, to whoever needs it, whenever they need it, wherever they need it.
Our Client's insight is that VR, as well as being a great way of presenting data to a user, is also an incredibly powerful data capture medium. They combine virtual reality technology with data capture, analysis and machine learning (ML) in order to measure, evaluate and predict human performance and improve training outcomes.",€51K - €76K (Glassdoor Est.),"€45,853",51 to 200 Employees,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.2,83 %,100 %,,3.6,4.2,4.0,4.0,4.2,,,76,,
"Sojern
4.4",Senior Applied Scientist,Dublin,Ireland,"About us:
Here at Sojern, we are on a mission to empower travel marketers to move travelers from dream to destination. Powered by machine learning and travel data, Sojern is quickly becoming the #1 travel marketing platform serving thousands of hotels, attractions, airlines and destinations worldwide.
We made Deloitte’s Technology Fast 500 list 6 years in a row, were recognized on the Top Company Cultures list by Entrepreneur Magazine, and were named a Best Place to Work by AdAge. As a globally distributed company, we are headquartered in San Francisco with employees based in 14 countries and counting.
Our team is passionate about travel and the core values that define our culture: Win as a Team, Embrace Inclusion, Be Genuine, Deliver Wow, and Center Around the Customer.
Need more convincing? Check out our Glassdoor reviews!",€36K - €56K (Glassdoor Est.),"€44,513",201 to 500 Employees,Advertising & Public Relations,Media & Communication,$100 to $500 million (USD),4.4,88 %,93 %,4.2,4.0,4.0,4.6,4.3,4.6,,,76,https://www.glassdoor.ie/Reviews/Sojern-Reviews-E394648.htm,https://www.glassdoor.ie/Benefits/Sojern-Benefits-E394648.htm
"Optum
3.7",Principal Data Scientist,Dublin,Ireland,"Dublin Open Evening
Come to the Marker Hotel on Wednesday 12 th October (4:30pm – 7:30pm IST) for our opening evening, where you can learn more about our Dublin-based career opportunities, with a special focus on Technology, Analytics, Consulting, and Product Management. Please register to attend at https://optum.co/event
The Marker Hotel, Grand Canal Quay, Docklands, Dublin, D02 CK38
-
Ireland & UK Virtual Career Fair
Join us virtually on Thursday 13 th October (12:00pm – 3:00pm IST/BST) to learn more about our career opportunities across Ireland and the UK, with a special focus on Technology, Analytics, Consulting, and Product Management. Please register to attend at https://optum.co/virtual",€36K - €56K (Glassdoor Est.),"€89,387",501 to 1000 Employees,Healthcare,Unknown / Non-Applicable,,3.7,70 %,82 %,4.0,3.6,3.4,3.6,3.3,3.7,,,76,https://www.glassdoor.ie/Reviews/Optum-Reviews-E2409113.htm,https://www.glassdoor.ie/Benefits/Optum-Benefits-E2409113.htm
"Wallace Myers International
4.5",Senior Data Scientist,Dublin,Ireland,"Senior Data Scientist
My client is an award winning high growth Data Science company. They are expanding their Data
Science team and are looking for a Senior Data Scientist to lead a number of Data Science projects in
partnership with their Technology team.
They celebrate individuality & diversity providing you with the opportunities, resources & support
needed to build your career.
Requirements:
Master / PhD degree in Computer Science, Electronic Engineering, Statistics, Applied Mathematics or Physics
3 years' experience as a data scientist building machine learning models in a commercial environment with excellent knowledge in advanced statistics, clustering, supervised learning, and model evaluation techniques",€36K - €56K (Glassdoor Est.),"€66,500",1 to 50 Employees,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.5,93 %,96 %,4.3,4.5,4.3,4.4,4.5,4.4,,,76,https://www.glassdoor.ie/Reviews/Wallace-Myers-International-Reviews-E1022226.htm,https://www.glassdoor.ie/Benefits/Wallace-Myers-International-Benefits-E1022226.htm
"The Coca-Cola Company
4.0",Senior Software Engineer Data & Analytics,Dublin,Ireland,"The Senior Data Engineer role is to design and build BI solutions that deepen analytical capability and quality of insights in the Coca-Cola System. Senior Data Engineer will be responsible for processing user requirements coming from Product Owners into new modules for existing applications or developing new applications himself/herself or jointly with other members of the regional and Global Development Centers. The development required will include data ingestion and transformation using a combination of Azure Data Factory, Python/PySpark/Spark/Synapse Spark for ETL/ELT in DataBricks or Azure Synapse, Azure Logic Apps, Azure SQL. All the assigned tasks will be scoped appropriately to the knowledge level of the Developer, with support from senior team members and time allocated for further professional training. The Senior Data Engineer will be expected to follow Agile practices while developing solutions.
Principal Responsibilities:
Work with Product Owners and Business Analysts to understand business data and related processes.",€36K - €56K (Glassdoor Est.),"€70,747",10000+ Employees,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),4.0,79 %,85 %,4.4,3.8,4.0,3.9,3.6,3.6,,,76,https://www.glassdoor.ie/Reviews/The-Coca-Cola-Company-Reviews-E161.htm,https://www.glassdoor.ie/Benefits/The-Coca-Cola-Company-Benefits-E161.htm
"MSD
4.2",Data Analytics Specialist,Dublin,Ireland,"Job Description
An amazing opportunity has arisen for a Data Analytics Specialist (IT). This position will be responsible for the specification and design of capabilities to support the widespread adoption of Process and Business Analytics across our new Biotech Facility.
What you will do:
Bring energy, knowledge, innovation, and leadership to carry out the following:
The motivation to be an inspiring member of a high performing team.
The desire to continuously learn, improve and develop.
Lead the specification and implementation of a range of Digital, Data & Analytics solutions that will enable the incorporation of best practice data analytics into all aspects of facility operations.

Regular
No relocation
1",€36K - €56K (Glassdoor Est.),"€51,646",10000+ Employees,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),4.2,88 %,94 %,4.4,3.7,4.1,4.1,3.6,3.8,,,76,https://www.glassdoor.ie/Reviews/MSD-Reviews-E550581.htm,https://www.glassdoor.ie/Benefits/MSD-Benefits-E550581.htm
"EATON
3.9",Data Science Manager,Dublin,Ireland,"Would you like to make a difference to the environment? Do you want to work for a global and ethical company? Join us and help us provide energy-efficient solutions that make a real impact. We make what matters work.
Our Centre for Intelligent Power applies data science to transform all aspects of our company. We’re working on solving technical challenges of today’s digital world, and we’re developing technology right here in Dublin that’s feeding into the next generation of our power management products and services.
As the Data Science Manager you will identify, develop, and own the execution for broad applications within our engineering center. You will be responsible for understanding problems and opportunities across Eaton's business domains, with an ability to deliver actionable systems through advanced Analytics and Machine Learning. You will help develop and guide the team toward product delivery and the development of high impact algorithms and models – mentoring and developing our teams by actively driving the thought leadership agenda. Your positive energy will get business leaders excited based on the ability to drive business impact using AI/ML strategies.",€36K - €56K (Glassdoor Est.),"€72,689",10000+ Employees,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,80 %,85 %,3.5,3.6,3.7,3.9,3.4,3.7,,,76,https://www.glassdoor.ie/Reviews/Eaton-Reviews-E221.htm,https://www.glassdoor.ie/Benefits/Eaton-Benefits-E221.htm
