Company Name,Job Title,Location,Country,Job Description,Salary Estimate,Avg Salary,Size,Industry,Sector,Revenue,Rating,Recommend,CEO,Benefits,Opportunities,Comp Benefits,Culture,Management,WorkLife Balance,Pros,Cons,Num Listings,Reviews URL,Benefits URL
TODO EN SUBASTAS,Tecnico Data Scientist,Ciudad de México,México,"Todo en Subastas se encuentra en busqueda de un Tecnico en Data Scientist.
- Área: Técnico en informática o carreras afines.
- Ubicación: Área metropolitana.
- Lugar de trabajo: Mixto Casa / Oficina. Experiencia de 1 año en el area.
CONOCIMIENTOS EN:
- Python (Pandas, Selenium, BS4, Jupyter, Ployt Charts).
- Microsoft Azure Fundmentals.
- Git / Github.",52 k$ - 62 k$ (Est. del Empleador),"$14,000",No se sabe,,,,,,,,,,,,,,,145,,
"The Coca-Cola Company
4.0",Junior Data Engineer,Ciudad de México,México,"Job Description
We are looking for a Junior Data Engineer to join our growing data engineering team on a transformation journey to ""Data as a Product"" delivering business value through features based on customer needs. Will be responsible for expanding and optimizing data pipeline and data flow. The ideal candidate is a passionate, strong aptitude for technology and the interest and drive to enhance data engineering skills. Who enjoys optimizing data systems and building them from the ground up. As a Junior Data Engineer, you will support our software developers, database architects, data analysts, and data scientists on data initiatives and ensure optimal data delivery architecture is consistent with ""Data as a Product"" mindset delivery.
Responsibilities for Data Engineer
Translate business needs to technical specifications",52 k$ - 62 k$ (Est. del Empleador),,Más de 10 000 empleados,Producción de alimentos y bebidas,Manufactura,Más de $10 000 millones (USD),4.0,79 %,85 %,4.1,3.8,4.0,3.9,3.6,3.6,,,145,https://www.glassdoor.com.mx/Evaluaciones/The-Coca-Cola-Company-Evaluaciones-E161.htm,https://www.glassdoor.com.mx/Benefits/The-Coca-Cola-Company-Benefits-E161.htm
Capital Empresarial Horizonte,Data Scientist con inglés conversacional,México,México,"Capital Empresarial Capital Empresarial Horizonte Empresa Mexicana especialista en Recursos Humanos y Tecnologías de la Información Solicita:
Data Scientist - Hibrido
Para laborar en CDMX, QRO o GDL
Perfil
Escolaridad: Ingeniería en Sistemas, Informática o afín.
Experiencia: Mínima de 3 años.
Inglés: Inglés conversacional avanzado Indispensable",52 k$ - 62 k$ (Est. del Empleador),"$50,000",No se sabe,,,,,,,,,,,,,,,145,,
"Citi
3.9",Data Scientist Manager,Ciudad de México,México,"The Business Analytics Manager provides full leadership and supervisory responsibility. Provides operational/service leadership and direction to team(s). Applies in-depth disciplinary knowledge through provision of value-added perspectives or advisory services. May contribute to the development of new techniques, models and plans within area of expertise. Excellent communication and diplomacy skills are required. Generally has responsibility for volume, quality, timeliness of end results and shared responsibility for planning and budgets. Work affects an entire area, which eventually affects the overall performance and effectiveness of the sub-function/job family. Full supervisory responsibility, ensuring motivation and development of team through professional leadership to include duties such as performance evaluation, compensation, hiring, disciplinary and terminations as well as direction of daily tasks and responsibilities.

Responsibilities:
Translate data into consumer or customer behavioral insights to drive targeting and segmentation strategies, and communicate clearly and effectively to business partners and senior leaders all findings



Decision Management
Business Analysis
Full time",52 k$ - 62 k$ (Est. del Empleador),,Más de 10 000 empleados,Gestión de activos e Inversiones,Finanzas,Más de $10 000 millones (USD),3.9,77 %,88 %,3.9,3.8,3.8,3.8,3.5,3.5,,,145,https://www.glassdoor.com.mx/Evaluaciones/Citi-Evaluaciones-E8843.htm,https://www.glassdoor.com.mx/Benefits/Citi-Benefits-E8843.htm
"Bain & Company
4.5","Director, Data Science - Mexico City",Ciudad de México,México,"WHAT MAKES US A GREAT PLACE TO WORK

We are proud to be [1] consistently recognized as one of the world's best places to work, a champion of diversity and a model of social responsibility. We are currently ranked the #1 consulting firm on Glassdoor’s Best Places to Work list, and we have maintained a spot in the top four on Glassdoor's list for the last 12 years. We believe that diversity, inclusion and collaboration is key to building extraordinary teams. We hire people with exceptional talents, abilities and potential, then create an environment where you can become the best version of yourself and thrive both professionally and personally. We are publicly recognized by external parties such as Fortune, Vault, Mogul, Working Mother, Glassdoor and the Human Rights Campaign for being a great place to work for [2] diversity and inclusion, women, LGBTQ and parents.

WHAT YOU’LL DO

As a senior member of the growing Data Science team in Bain’s Advanced Analytics Group, you will:
ABOUT YOU


Applicant must have received, or be willing to receive, the COVID-19 vaccine, and be fully vaccinated (established 2 weeks following final dose) by date of employment with Bain & Company to be considered for Mexico based jobs subject to required accommodation process.

Bain & Company is a global consultancy that helps the world’s most ambitious change makers define the future.

Across 65 cities in 40 countries, we work alongside our clients as one team with a shared ambition to achieve extraordinary results, outperform the competition, and redefine industries. We complement our tailored, integrated expertise with a vibrant ecosystem of digital innovators to deliver better, faster, and more enduring outcomes. Our 10-year commitment to invest more than $1 billion in pro bono services brings our talent, expertise, and insight to organizations tackling today’s urgent challenges in education, racial equity, social justice, economic development, and the environment. We earned a platinum rating from EcoVadis, the leading platform for environmental, social, and ethical performance ratings for global supply chains, putting us in the top 1% of all companies. Since our founding in 1973, we have measured our success by the success of our clients, and we proudly maintain the highest level of client advocacy in the industry.
#LI-CM2

References

Visible links
1. https://www.bain.com/about/awards-recognition/
2. https://www.bain.com/about/further-global-responsibility/diversity-equity-inclusion/",52 k$ - 62 k$ (Est. del Empleador),,Más de 10 000 empleados,Consultorías empresariales,Administración y consultoría,De $5000 a $10 000 millones (USD),4.5,93 %,96 %,5.0,4.6,4.4,4.6,4.3,3.4,,,145,https://www.glassdoor.com.mx/Evaluaciones/Bain-and-Company-Evaluaciones-E3752.htm,https://www.glassdoor.com.mx/Benefits/Bain-and-Company-Benefits-E3752.htm
"The Coca-Cola Company
4.0",R&D Scientist III - Dairy and Plant Based Beverages Product Development,Ciudad de México,México,"Job Description Summary:
Our approach to business is to start with facts, based in science and our passion is to work towards a better shared future to make a difference in people’s lives, communities and our planet.
This Role performs physical and/or chemical analysis, investigation, and tests of raw materials, in process products and finished goods; sets-up laboratory test equipment; calculates and analyzes test results; prepares detailed reports with recommendations and conclusions; monitors performance of experiments. Individual contributor that is fully proficient in applying established standards; knowledge base acquired from several years of proven experience in product development in the Dairy Industry and desirably in Plant-Based beverages; works independently; may coach other professionals.
What You’ll Do for Us",20 k$ - 23 k$ (Est. del Empleador),,Más de 10 000 empleados,Producción de alimentos y bebidas,Manufactura,Más de $10 000 millones (USD),4.0,79 %,85 %,4.1,3.8,4.0,3.9,3.6,3.6,,,145,https://www.glassdoor.com.mx/Evaluaciones/The-Coca-Cola-Company-Evaluaciones-E161.htm,https://www.glassdoor.com.mx/Benefits/The-Coca-Cola-Company-Benefits-E161.htm
"Worley
3.6",Graduate Process Engineer,Ciudad de México,México,"Company : Worley
Primary Location
: MEX-DF-Mexico City
Job
: Process
Schedule
: Full-time",20 k$ - 23 k$ (Est. del Empleador),,Más de 10 000 empleados,Electricidad y Servicios públicos,"Energía, minería e infraestructura pública",De $5000 a $10 000 millones (USD),3.6,72 %,82 %,4.0,3.3,3.2,3.5,3.1,3.5,,,145,https://www.glassdoor.com.mx/Evaluaciones/Worley-Evaluaciones-E35193.htm,https://www.glassdoor.com.mx/Benefits/Worley-Benefits-E35193.htm
"Chubb INA Holdings Inc.
3.7",Data Scientist – Global Services Center,Monterrey,México,"Job Requirements

Key Objectives

To be part of our Global Businesses Service Center, The ideal candidate will bring knowledge and expertise in modeling methodologies, dataset generation, and transformation, statistical programming, and analysis to Chubb.

Opportunities will exist to work in a dynamic environment on a broad spectrum of global analytical initiatives, impacting underwriting and marketing. The role will be responsible for applying statistical and data mining techniques to identify profitable growth areas and optimize portfolio performance.

The person will be expected to understand and analyze insurance risk factors and articulate results to the various stakeholders, including but not limited to underwriters, product managers, and actuarial.

Major Duties and Responsibilities

Build and implement predictive models and analytic solutions, to support the Commercial underwriting and marketing functions within Chubb.
Collaborate in extracting and manipulating data using data management tools from internal and external data sources.
Analyze data, draw meaningful conclusions, and assist in developing solutions to help drive profitability and/or growth.
Introduce novel methodologies, algorithms, tools, and technologies to solve assigned problems.
Collaborate with other analytics teams (i.e., Applied AI, Emerging Risks) to achieve objectives.
Build partnerships with key counterparts.
Communicate and present findings to business partners to ensure successful integration of projects into the business process.
Monitor the performance and usage of models. Ensure that the reports suit the needs of the audience.
Create and maintain clear and concise documentation associated with models.
Support business requests which require statistical analysis.

Work Experience

Desired Qualifications

Minimum of a Bachelor’s Degree, preferably in Statistics, Mathematics,
Analytics, or Computer Science. An advanced degree in Statistics or Predictive Analytics is strongly preferred.
3+ years of predictive analytics experience is desired.
Experience with programming and statistical packages (Python, R, SAS)
Experience in data management (SQL)
Knowledge of Machine Learning techniques, AI, and statistics.
Experience in OCR/NLP is a plus.
Good problem-solving skill is a must.
Business experience and knowledge of P&C industry, including actuarial science, is a plus.
Excellent oral and written communication skills
Strong organizational skills, able to work under deadlines in a changing environment and perform multiple tasks effectively and concurrently.
Responsive to service needs and operational demands.",20 k$ - 23 k$ (Est. del Empleador),,Más de 10 000 empleados,Compañías de seguros,Seguros,Más de $10 000 millones (USD),3.7,68 %,73 %,4.1,3.6,3.5,3.6,3.3,3.4,,,145,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm,https://www.glassdoor.com.mx/Benefits/Chubb-Benefits-E150.htm
"Loft México
4.0",Junior Data Scientist,México,México,"Esta vacante viene de la bolsa de empleo Talenteca.com
Vacante para la empresa Loft México en Miguel Hidalgo, Ciudad de México



Nuestro Equipo

En Loft creemos que todos tenemos el derecho de encontrar nuestro hogar ideal. De la mano de la tecnología y la Ciencia de Datos, hemos empoderado a vendedores y compradores de hogares en México que ahora transaccionan sus viviendas con un abanico de opciones sin precedentes, porque encontrar tu lugar no debe ser ni caro, ni tardado ni tedioso.

Estamos buscando Jr Data Scientist para dar el siguiente paso en nuestra misión y seguir construyendo productos fabulosos para México. Si eres curioso, tienes el don del análisis en tus venas y sientes esa pasión por crear soluciones para evolucionar la experiencia en la búsqueda de un hogar de millones, entonces esto te interesa.

¿Cómo será tu día?

¿Quién es nuestro candidato ideal?

Es un PLUSpara la vacante:

Nuestra oferta:",20 k$ - 23 k$ (Est. del Empleador),"$21,500",No se sabe,,,,4.0,N/A,N/A,,4.0,4.0,4.0,3.0,3.0,,,145,,
"Worley
3.6",Ingeniero Electrico,Ciudad de México,México,"51,000 people. 49 countries. Over 120 office locations.
We’re not just engineers. We’re a global team of data scientists, consultants, construction workers and innovators all working to create a better tomorrow. Every day, we help customers in energy, chemicals and resources get one step closer to solving our planet’s toughest issues. Climate change. The energy transition. Digital transformation. And how we can deliver a more sustainable world.
Whatever your ambition, there’s a path for you here. And there’s no barrier to your potential career success. For more information, visit Worley.com
Deberes y Responsabilidades:
Producir los detalles de instalación, diagramas unifilares de centro de control de motores, arreglos de los cuartos eléctricos, diagramas elementales de control de motores, diagramas de conexiones, listas de cable, arreglos de los tableros de control y planos de tierras, alumbrado, fuerza e instrumentación, bajo mínima supervisión.
• Producir especificaciones para el equipo de 480 VCA• Entender las expectativas del Cliente, alcance, presupuesto y programa para las tareas asignadas",20 k$ - 23 k$ (Est. del Empleador),,Más de 10 000 empleados,Electricidad y Servicios públicos,"Energía, minería e infraestructura pública",De $5000 a $10 000 millones (USD),3.6,72 %,82 %,4.0,3.3,3.2,3.5,3.1,3.5,,,145,https://www.glassdoor.com.mx/Evaluaciones/Worley-Evaluaciones-E35193.htm,https://www.glassdoor.com.mx/Benefits/Worley-Benefits-E35193.htm
Multinationals Technology Solutions,Senior Data Scientist,México,México,"Who we are
Multinational Technology Solutions is proud to be the fastest-growing company in America. With people on five continents and world-class clients, we are only as strong as the multicultural teams at the heart of our business. To consistently deliver the highest quality solutions to our clients, we only hire the Top 1% of the best talents and nurture their professional growth on exciting projects.
Senior Data Scientist
We are looking for outstanding Senior Data Scientist to join Multinational Technology Solutions' Research & Development Team (R&D). This professional will be responsible for using data and machine learning techniques to help the business automate and scale decision making, mainly by producing advanced data analysis reports and data-based models to infer and predict patterns.",20 k$ - 23 k$ (Est. del Empleador),,,,,,,,,,,,,,,,,145,,
Aimbridge Prisma,Visualización de Datos,Monterrey,México,"Acerca de la empresa
Grupo Hotelero Prisma es la compañía que opera y administra 42 hoteles orientados al viajero de negocios ofreciendo una experiencia que excede las expectativas de sus huéspedes con atención, calidad y servicio de excelencia.
Responsabilidades:
Asimilar y Entender necesidades de reportería y visualización del lado del negocio.
Preototipar rápidamente e iterar con base a ideas.
Trabajar de la mano con Data Engineer y Data Scientist para asegurar estructuras de datos necesarios.
Diseñar e implementar tableros standard en Power BI.",20 k$ - 23 k$ (Est. del Empleador),"$22,000",,,,,,,,,,,,,,,,145,,
